cod_municipio;area_geometrica_uniao_ha;area_agropecuaria_mapbiomas_ha;area_vegetacao_mapbiomas_ha;ano_mapbiomas
2603702;32504.5494;29394.6915;8912.097300000001;2024
2603801;28543.4268;17998.3936;13287.9223;2024
2603900;34834.6111;13498.8079;26234.663999999997;2024
2603926;59074.0007;10349.8443;80573.3989;2024
2604007;8057.4907;8951.617;1010.0853;2024
2604106;54949.1376;35141.0619;45040.60050000001;2024
2604155;8493.1806;8722.3552;1682.1835;2024
2604205;33109.2673;10672.5684;6384.0848000000005;2024
2604304;12209.9131;10391.6037;3287.6335;2024
2604403;4417.1493;2960.7846;433.9833;2024
2604502;5210.7532;4346.1635;2263.8318;2024
2604601;10210.2576;3448.6539;921.1582000000001;2024
2604700;25899.3634;25771.9489;5178.8402;2024
2604809;8128.6528;6237.9071;2403.5775;2024
2604908;18054.0244;14471.5999;13748.7688;2024
2605004;7773.3405;7935.5337;888.1060000000001;2024
2605103;110463.1904;39174.3335;94112.03039999999;2024
2605152;141101.5941;75629.17929999999;65623.131;2024
2605202;30065.0518;24831.341;2920.9435000000003;2024
2605301;115123.5298;34047.4093;88112.5425;2024
2605400;6550.4538;5958.8792;1318.0403;2024
2605509;7146.5013;4620.2755;644.1856;2024
2605608;64354.7505;22017.7186;74504.3707;2024
2605707;222060.5803;21896.7795;270277.6335;2024
2605806;12394.918;15806.232199999999;3961.1446;2024
2605905;24315.303;17569.94;3467.1054000000004;2024
2606002;35177.4362;24073.5962;10991.2854;2024
2606101;18117.2708;11268.4734;4883.0804;2024
2606200;41656.1003;11162.437999999998;11141.1233;2024
2606309;45277.8168;20493.174899999998;27159.2018;2024
2606408;36769.2631;21520.3397;19515.5689;2024
2606507;54323.749;34170.984800000006;26388.823399999997;2024
2606606;144624.7291;77268.0916;97802.58200000001;2024
2606705;15905.3598;12052.0041;5418.6618;2024
2606804;18851.6638;7406.1900000000005;10547.3901;2024
2606903;73422.6846;20125.467;61403.204600000005;2024
2607000;114643.3858;47451.0446;66569.6484;2024
2607109;20217.8818;8199.3773;15191.2365;2024
2607208;42394.8633;24193.5459;10208.6751;2024
2607307;56889.2151;26065.0318;39224.6607;2024
2607406;21952.6824;1766.8077;4820.2205;2024
2607505;96933.8908;72905.05369999999;28003.9183;2024
2607604;729.8199;64.4131;2962.902;2024
2607653;29424.5965;16863.9281;2946.9849;2024
2607703;37738.6806;12422.9552;27044.549;2024
2607752;5717.8009;1772.801;1449.8361;2024
2607802;15086.797;7040.6011;2560.3108;2024
2607901;10145.5385;5894.2811;5095.8661999999995;2024
2607950;7662.3225;5575.3801;1784.7689;2024
2608008;42125.2981;20319.0881;47015.3162;2024
2608057;8684.8822;14641.583999999999;6436.1476;2024
2608107;5691.6852;7695.5063;3904.1434999999997;2024
2608206;12831.7156;8441.8754;1945.085;2024
2608255;9325.474;9065.1347;1475.4006;2024
2608305;8405.3035;7653.8022;1235.563;2024
2608404;11668.1168;11112.9449;1717.6853;2024
2608453;3722.7237;4534.3199;532.1954;2024
2608503;4232.8668;2453.2897000000003;545.3273;2024
2608602;16123.4882;13193.6751;5476.565199999999;2024
2608701;19299.6403;14412.6077;6111.7647;2024
2608750;139118.3158;15943.9119;141835.3768;2024
2608800;14098.471;12167.3113;2170.3664;2024
2608909;15887.2176;15817.4242;5055.6494;2024
2609006;7002.2639;6515.0;2931.3738000000003;2024
2609105;5724.2792;1801.3019;2643.5690000000004;2024
2609154;23936.5866;20699.1519;12728.655;2024
2609204;18432.9696;11535.272700000001;5480.5914999999995;2024
2609303;57704.3517;11126.5133;68849.1766;2024
2609402;14236.6426;9228.4218;3300.7644;2024
2609501;10425.8327;7288.5742;840.2433000000001;2024
2609600;128.0616;18.772;210.22289999999998;2024
2609709;9472.3487;7237.3491;4891.1868;2024
2609808;37220.8384;8692.675799999999;35671.9887;2024
2609907;194319.1534;79929.4867;133234.8739;2024
2610004;24381.6461;18300.1262;7814.7712;2024
2610103;13238.8762;12353.7489;3941.1409;2024
2610202;31288.1955;27090.2419;7519.271000000001;2024
2610301;14483.685;9842.752999999999;6164.593;2024
2610400;182096.4452;25979.9918;201052.07309999998;2024
2610509;23948.3789;20964.6203;7741.5470000000005;2024
2610608;18108.3564;8926.4782;6286.394899999999;2024
2610707;1484.6165;237.80689999999998;3175.4353;2024
2610806;76118.9993;42792.4615;43474.8;2024
2610905;54456.1344;27625.7025;62558.331399999995;2024
2611002;71021.9875;21211.744599999998;46705.99250000001;2024
2611101;376041.3537;86019.9575;267079.043;2024
2611200;15226.5095;5581.077;13384.6695;2024
2611309;17390.4184;13191.4385;5610.1154;2024
2611408;11071.5142;7630.3985;1679.202;2024
2611507;15531.8961;16608.5114;4489.4094000000005;2024
2611533;17624.6124;6610.4731;13579.7275;2024
2611606;1364.6126;357.73900000000003;5455.1636;2024
2611705;23871.8972;14609.7455;13940.2359;2024
2611804;46321.4875;19528.7417;3342.9437000000003;2024
2611903;23762.6734;12779.294699999999;4471.5078;2024
2612000;14967.2786;13293.476700000001;4106.6384;2024
2612109;5089.505;5091.3371;2991.5701;2024
2612208;123767.3705;25788.1197;125090.7396;2024
2612307;19751.6618;10499.5684;12095.426899999999;2024
2612406;18365.8381;11441.0824;13239.680100000001;2024
2612455;109087.5614;30001.5621;84222.7027;2024
2612471;8878.7762;2355.0355;8436.2675;2024
2612505;15686.9163;6804.0701;22349.6833;2024
2612554;91049.6533;33018.5375;58725.4451;2024
2612604;197879.6775;33918.7773;221477.6705;2024
2612703;4538.2716;4073.1868;1455.1734;2024
2612802;16785.6624;6119.8640000000005;13002.2319;2024
2612901;10832.6327;10438.853;4202.0289999999995;2024
2613008;58405.6798;36049.9295;27982.186899999997;2024
2613107;28435.9762;20308.075100000002;15479.0481;2024
2613206;21525.0161;16173.3247;5221.5147;2024
2613305;18612.9541;18024.421299999998;3326.7471;2024
2613404;4948.872;1846.4045;1943.2466;2024
2613503;116898.9062;36957.233799999995;104005.8815;2024
2613602;68038.961;22259.1581;51789.5612;2024
2613701;18717.0733;10240.1082;5353.8323;2024
2613800;8387.1547;5186.517;3847.6847;2024
2613909;229479.6965;53447.6253;228308.24649999998;2024
2614006;121346.4147;41362.0919;101476.2193;2024
2614105;179279.9807;46263.5508;185174.23429999998;2024
2614204;33639.4696;19780.868199999997;8721.3966;2024
2614303;34886.5924;12594.2719;24571.3732;2024
2614402;12039.1982;2888.3401;10249.7194;2024
2614501;16660.4236;16722.2575;4685.295300000001;2024
2614600;32471.3323;15448.1833;22006.111699999998;2024
2614709;17467.0591;9047.9987;11199.6062;2024
2614808;95804.0373;24898.6673;83425.4521;2024
2614857;13564.6047;10025.5246;4670.7204;2024
2615003;34372.5656;15981.760400000001;23812.4158;2024
2615102;14086.0987;10764.837599999999;3562.5703;2024
2615201;26780.6793;2671.0642;22633.0869;2024
2615300;21081.3503;12730.304699999999;9580.5489;2024
2615409;945.6999;773.6668;1013.5605;2024
2615508;12552.1796;7752.7507000000005;763.5431;2024
2615607;20898.9956;11108.3072;15891.3214;2024
2615706;15558.8745;2299.6532;15802.4936;2024
2615805;69064.2136;36828.9862;53452.1043;2024
2615904;17014.0088;6333.1467;11818.2655;2024
2616001;27088.2525;9848.092999999999;21565.5194;2024
2616100;32015.8949;8109.5614;36015.8647;2024
2616183;4518.3458;3858.9951;1853.3583;2024
2616209;13083.0271;9360.9158;6431.502100000001;2024
2616308;18478.1919;10261.0987;5014.6431;2024
2616407;25402.559;18390.6181;6786.6727;2024
2616506;10523.2236;7357.3453;1595.1167;2024
2700102;24667.0379;28596.368700000003;15582.0566;2024
2700201;14871.481;16561.8814;1329.8144;2024
2700300;17684.106;19037.032499999998;2686.3511;2024
2700409;47099.3372;41821.7698;5629.1842;2024
2700508;11033.0108;5335.6112;4236.9792;2024
2700607;4193.1311;3570.3076;1644.0441999999998;2024
2700706;27061.4921;16632.211;11550.015800000001;2024
2700805;5312.3575;4652.7616;1412.7824;2024
2700904;27639.0685;14928.8575;14622.878;2024
2701001;13303.0497;15509.498200000002;2079.0951999999997;2024
2701100;13711.4282;10452.678600000001;4696.4614;2024
2701209;22491.345;18709.537399999997;7841.7373;2024
2701308;9123.2954;6843.6083;1445.4377;2024
2701357;6284.824;5591.120199999999;110.1684;2024
2701407;30981.253;26401.591099999998;2347.4955999999997;2024
2701506;15497.1692;14311.8951;1809.7593;2024
2701605;1538.2453;40733.317800000004;18716.073;2024
2701704;23339.0832;20063.428900000003;3888.0773;2024
2701803;8710.5928;9534.7621;1363.0067;2024
2701902;13784.092;12971.6438;2314.146;2024
2702009;6051.6712;5030.4755000000005;1490.7195;2024
2702108;15764.5159;12134.9547;4948.4197;2024
2702207;2298.7831;1019.3031;880.0727999999999;2024
2702306;74074.2208;63203.4612;11443.9259;2024
2702355;20882.9432;19194.207000000002;3663.2472;2024
2702405;38357.736;30114.9799;25508.693399999996;2024
2702504;10530.8481;10353.5841;3362.7963999999997;2024
2702553;22386.4502;18713.5905;5713.4479;2024
2702603;12326.1316;14097.8964;1318.4651999999999;2024
2702702;7618.1085;5642.8515;897.1220999999999;2024
2702801;29889.1532;21840.1682;6787.466600000001;2024
2702900;42539.9209;38749.1418;6798.8505000000005;2024
2703007;21383.3802;16382.2788;7549.774;2024
2703106;28311.8136;25885.2999;3365.0812;2024
2703205;39150.8961;31499.189;4107.182199999999;2024
2703304;26065.9208;30637.1206;6027.3424;2024
2703403;12790.7567;10988.5372;3033.0317;2024
2703502;19833.1575;14474.1185;2094.5692;2024
2703601;5008.6673;2899.9047;1417.0208;2024
2703700;8316.3358;5799.423199999999;2131.9138;2024
2703759;45132.583;21784.2415;4747.6214;2024
2703809;23302.2279;16629.720699999998;7738.9787;2024
2703908;6025.3237;6869.7823;470.821;2024
2704005;18847.1603;18571.7379;2195.43;2024
2704104;5569.0309;6628.402599999999;602.8678;2024
2704203;20566.1643;25141.5456;2787.52;2024
2704302;42423.115;11144.4277;16513.9086;2024
2704401;36186.8089;28430.316700000003;11791.0303;2024
2704500;27013.1334;12313.776600000001;7822.9262;2024
2704609;26082.0278;25513.7066;7100.384;2024
2704708;19923.1825;16282.2324;5418.127100000001;2024
2704807;12527.0619;14844.6188;2497.246;2024
2704906;7967.3825;6892.3502;2097.9685;2024
2705002;3644.2609;51010.993299999995;35899.6031;2024
2705101;21222.6243;15522.3776;3066.9189;2024
2705200;12311.537;7686.0097000000005;1417.5885;2024
2705309;15592.7751;11546.7301;4739.528;2024
2705408;6170.561;7460.759099999999;1022.8697;2024
2705507;36456.5959;25795.7371;10611.9796;2024
2705606;19677.8024;15900.4708;2130.5928;2024
2705705;12528.007;13259.5337;4961.2637;2024
2705804;23339.2681;20267.3216;11066.6173;2024
2705903;11349.2199;8978.6731;1731.485;2024
2706000;10515.8857;14072.5057;2936.3186;2024
2706109;977.1622;16794.0245;1935.1725;2024
2706208;4429.9609;2929.1732;627.0315;2024
2706307;36094.874;26971.908900000002;11962.060099999999;2024
2706406;56683.8305;32343.8998;32426.272900000004;2024
2706422;10978.3558;13524.1916;8668.827;2024
2706448;6571.2265;3337.3805;3449.7711;2024
2706505;25067.9138;11480.029299999998;6613.7643;2024
2706604;9384.1218;9192.2598;2475.3778;2024
2706703;75249.2776;42943.2679;6609.8673;2024
2706802;9263.309;4588.376;5467.6511;2024
2706901;18361.6008;17593.1554;3527.4792;2024
2707008;8945.7557;10642.1368;656.1034;2024
2707107;32432.48;24960.887400000003;12657.3155;2024
2707206;22.8349;18303.6395;9442.479800000001;2024
2707305;30549.5659;20089.6937;3798.5659;2024
2707404;21173.8852;12003.9899;5778.7913;2024
2707503;20299.6512;17102.321;2345.0994;2024
2707602;25019.7585;17618.213499999998;12682.3223;2024
2707701;29386.0306;17561.9473;5773.6906;2024
2707800;11867.4866;9164.454;1890.975;2024
2707909;1729.2993;1313.3677;858.9926;2024
2708006;4.7875;25728.5347;16370.8382;2024
2708105;17683.0433;16735.333199999997;5407.1662;2024
2708204;6370.0745;6075.0043000000005;4526.5538;2024
2708303;22640.8022;15746.8841;5598.7539;2024
2708402;41135.8445;37706.8929;10161.1018;2024
2708501;39464.5783;23645.0156;6063.4361;2024
2708600;32156.1536;26455.7343;3567.1726;2024
2708709;6109.2022;2494.9324;2416.4748;2024
2708808;25356.6022;24341.3583;3880.3444;2024
2708907;2657.4318;2708.8131000000003;453.8829;2024
2708956;27599.5191;30118.2987;3234.2425000000003;2024
2709004;10009.8978;9684.7687;2463.2045;2024
2709103;9421.8297;12645.791099999999;1000.3954000000001;2024
2709152;22805.8773;22578.659900000002;3652.4692999999997;2024
2709202;47886.5015;40992.829099999995;18808.0956;2024
2709301;31243.9037;27729.4911;10361.740600000001;2024
2709400;32000.258;29850.8848;4814.8387;2024
2800100;2717.6696;1654.9563;1002.4938;2024
2800209;29743.174;23420.8988;8268.815700000001;2024
2800308;1348.9971;1191.7238;2124.2396;2024
2800407;17612.6175;14956.2624;2848.8238;2024
2800506;10792.9705;3685.8438;7772.3987;2024
2800605;3853.0404;2208.3062999999997;1380.3736;2024
2800670;16632.8489;17267.4829;1360.9455;2024
2800704;7950.6184;4545.033100000001;2726.4049;2024
2801009;17981.0993;14329.7127;4315.7427;2024
2801108;10.8286;10317.5231;4112.3817;2024
2801207;1935.5882;49622.4001;38545.392900000006;2024
2801306;39540.1173;19746.294599999997;11332.1745;2024
2801405;117.5507;44852.3361;7943.3859;2024
2801504;3564.3022;2502.9398;252.6094;2024
2801603;7301.4849;5080.5835;1513.7497999999998;2024
2801702;18076.286;15810.9463;4133.8188;2024
2801900;11422.0261;9839.4161;1752.6998;2024
2802007;8840.4399;5282.1155;2029.4196;2024
2802106;41747.4022;29087.113400000002;14929.2525;2024
2802205;18783.9372;13568.7942;2038.456;2024
2802304;36817.9801;32596.7618;3934.414;2024
2802403;53518.2497;36817.2586;17779.026100000003;2024
2802502;1327.2306;942.31;134.2886;2024
2802601;21506.3662;;;2024
2802700;8782.5941;3333.7959;142.2091;2024
2802809;22401.1232;13800.1118;8771.8473;2024
2802908;23084.7787;22845.9627;6604.595600000001;2024
2803005;39746.4989;36301.5825;11156.9067;2024
2803104;16107.3575;10029.4483;4517.374400000001;2024
2803203;59049.0922;29332.6041;18234.1351;2024
2803302;32400.0687;14928.362099999998;5557.3481;2024
2803401;31093.6091;22735.0203;3331.0131;2024
2803500;80098.5024;64133.855899999995;26592.4186;2024
2803609;12939.4871;4200.8764;4162.0041;2024
2803708;13031.2127;10350.5585;2850.1266;2024
2803807;4755.3475;4172.9446;1211.8422;2024
2803906;8500.08;4837.5811;3462.0003;2024
2804003;7279.6727;3813.5751000000005;1628.7438;2024
2804102;6631.7771;6971.8454;1880.6171;2024
2804201;49.4136;25249.4518;7960.0437;2024
2804300;4907.0603;3904.4775;1686.2606;2024
2804409;57.6116;16330.022500000001;2783.6762;2024
2804458;31266.6856;27702.4513;2799.3559999999998;2024
2804508;64296.8625;53162.2517;10516.793;2024
2804607;40918.7721;32777.4205;8505.6288;2024
2804706;6675.8535;5920.7086;1157.8048999999999;2024
2804805;7145.353;4026.3825;2767.7266;2024
2804904;23939.5992;16945.1369;5124.5470000000005;2024
2805000;7741.2317;5730.047;1767.9489999999998;2024
2805109;2883.9627;2494.12;261.89549999999997;2024
2805208;15122.3425;11059.7117;3979.5322;2024
2805307;13661.3919;3957.036;2748.3863;2024
2805406;7.3534;88860.94200000001;28188.5878;2024
2805505;151.0464;37799.8244;3979.358;2024
2805604;69864.7769;52774.9788;27060.784200000002;2024
2805703;102.3305;5558.556600000001;334.60689999999994;2024
2805802;42832.8709;33964.3773;16421.6702;2024
2805901;7229.0777;2779.0727;2390.2295;2024
2806008;19822.9801;20946.3795;2935.5415000000003;2024
2806107;9247.3689;4425.910599999999;1555.0814;2024
2806206;19577.0024;16918.1316;5111.9583;2024
2806305;27026.623;15246.8822;11382.921699999999;2024
2806404;2238.1263;2299.5572;306.4039;2024
2806503;4245.7379;3646.5733;2210.2074000000002;2024
2806602;15998.524;5638.866;6007.3478;2024
2806701;33150.0052;12709.5853;13367.0808;2024
2806800;7008.8798;4747.8246;4104.0244999999995;2024
2806909;6222.7843;6653.8306;730.5412;2024
2807006;12957.0588;9905.0388;3188.8983000000003;2024
2807105;108.1888;39938.620800000004;11854.3391;2024
2807204;12359.7664;7617.8566;4710.3978;2024
2807303;3956.026;2618.7822;555.4363000000001;2024
2807402;22.0076;73905.959;25643.8801;2024
2807501;7.129;21646.7065;8069.0879;2024
2807600;9361.6641;8369.2382;1503.024;2024
2900108;18748.3365;7562.225;43816.8789;2024
2900207;42434.6832;22989.3592;63470.188500000004;2024
2900306;14180.2023;12440.3367;2948.6711;2024
2900355;54965.9416;34296.4339;13442.5276;2024
2900405;48531.6098;40349.666399999995;29964.2337;2024
2900504;34051.753;4789.7411999999995;63555.123400000004;2024
2900603;10765.9941;7752.5732;6943.737;2024
2900702;46292.9149;42534.557700000005;16370.2881;2024
2900801;139924.5794;90761.8942;28739.1189;2024
2900900;13972.7389;6955.4843;13405.4642;2024
2901007;28479.5795;23205.5382;12441.2627;2024
2901106;10679.726;9867.7567;4100.4582;2024
2901155;59105.1012;1594.5868999999998;17627.6855;2024
2901205;113759.1265;65685.0271;113971.90400000001;2024
2901304;96200.3826;27922.2816;128048.9862;2024
2901353;87083.6868;45027.2635;69276.1508;2024
2901403;148812.4652;56384.6407;82760.2183;2024
2901502;8625.9722;13412.5708;3564.7162999999996;2024
2901601;23123.2936;22928.7131;7943.4764;2024
2901700;16613.7425;20470.8145;6261.9565;2024
2901809;18431.8094;5127.8045;28121.440499999997;2024
2901908;33380.379;39462.690299999995;6516.0735;2024
2901957;9528.182;5702.9246;6731.6803;2024
2902005;97462.4583;78912.394;66067.65819999999;2024
2902054;38483.271;17820.7788;20691.8756;2024
2902104;103496.1907;83748.1832;54208.5552;2024
2902203;27132.8953;28528.7656;5600.458100000001;2024
2902252;22864.1003;1029.3686;39592.0232;2024
2902302;11099.7376;6530.789;5821.5001;2024
2902401;27787.3075;18745.7941;18420.8875;2024
2902500;303088.9502;67215.608;226289.3079;2024
2902609;64424.1441;46962.6861;41463.3885;2024
2902658;13739.599;16364.315;23392.454100000003;2024
2902708;767564.3967;37826.5313;982448.3784;2024
2902807;100241.6231;43531.5983;103243.46879999999;2024
2902906;57966.0178;38528.3707;26855.0093;2024
2903003;103850.6686;5239.2796;117702.6094;2024
2903102;10468.1992;3968.0847;14611.6905;2024
2903201;6731.1566;319515.7598;369563.1528;2024
2903235;26182.7604;164.5033;10970.8703;2024
2903276;10226.8798;15489.0819;3315.0969999999998;2024
2903300;12262.6943;2468.9265;15257.0072;2024
2903409;152257.4058;63898.6413;90517.76699999999;2024
2903508;45888.1558;34161.4412;36771.8955;2024
2903607;32693.9277;33589.4421;19510.3235;2024
2903706;52109.2901;23706.939;51216.855899999995;2024
2903805;226252.3396;76372.7527;201481.3504;2024
2903904;346119.9508;141539.697;224709.5507;2024
2903953;29518.4518;16584.0786;27893.0811;2024
2904001;50356.9652;20826.4848;52445.386399999996;2024
2904050;64900.9861;15054.9119;50579.9518;2024
2904100;66579.014;50935.6605;79804.5102;2024
2904209;33528.5992;32172.9895;28782.493799999997;2024
2904308;30395.9437;21125.5233;20620.1225;2024
2904407;206529.3156;78464.6181;122983.402;2024
2904506;119662.6722;19446.8125;214675.7721;2024
2904605;161234.8275;109988.14300000001;97887.50429999999;2024
2904704;9911.7357;3278.6163;15390.887999999999;2024
2904753;265123.2589;11698.7257;370782.7152;2024
2904803;40987.7719;24206.2133;22392.6483;2024
2904852;10800.7324;12704.5581;3401.9484;2024
2904902;27568.2004;7720.8832999999995;23194.653199999997;2024
2905008;43223.2732;30267.404000000002;25644.2033;2024
2905107;33327.6156;18782.7602;33337.0886;2024
2905156;51262.0874;37829.7384;34721.3346;2024
2905206;157515.5717;57286.700300000004;194376.2117;2024
2905305;43426.7287;3200.2093999999997;21764.5625;2024
2905404;11819.5211;177.0061;32361.8105;2024
2905503;28546.4748;19740.4159;24442.6816;2024
2905602;28379.4514;9686.8134;42980.847700000006;2024
2905701;27766.6738;11091.0326;18029.9357;2024
2905800;40453.346;2484.3790000000004;54872.1607;2024
2905909;178103.1872;39559.5859;225796.1242;2024
2906006;403420.9114;136495.86239999998;452511.2042;2024
2906105;34557.289;16894.8524;25848.986199999996;2024
2906204;37199.5721;365.8494;11228.4052;2024
2906303;77947.4782;41682.8826;55995.5979;2024
2906402;20254.6288;33138.122800000005;7493.2769;2024
2906501;10575.4687;10744.6129;4248.9719000000005;2024
2906600;31405.4817;29435.595599999997;11644.6119;2024
2906709;80746.0559;33280.5756;73896.85979999999;2024
2906808;80387.9904;74595.8508;49829.2773;2024
2906824;240293.3949;40338.4017;259672.6856;2024
2906857;48089.5987;53834.9025;6768.1651;2024
2906873;25480.6535;32782.9786;9111.2937;2024
2906899;47938.731;37521.6741;40649.221600000004;2024
2906907;204480.2335;147771.8407;43035.0011;2024
2907004;20590.6721;13160.77;11555.7047;2024
2907103;201815.8503;96329.3707;135974.73500000002;2024
2907202;547916.9182;74796.3596;617199.3792;2024
2907301;42461.8528;50023.5251;16731.2483;2024
2907400;56422.8355;13652.2506;52702.3314;2024
2907509;23628.4318;23169.631499999996;12014.4332;2024
2907558;47610.1161;39520.8909;29228.6066;2024
2907608;27525.054;32.0254;25953.3613;2024
2907707;131470.8714;21670.001200000002;179270.6512;2024
2907806;55852.7803;46968.6181;31502.484800000002;2024
2907905;11600.9588;10646.0898;5194.5059;2024
2908002;15410.8219;7842.664000000001;15663.683500000001;2024
2908101;26.7854;117410.27949999999;817394.006;2024
2908200;6417.1288;7416.5273;4610.681799999999;2024
2908309;14389.5272;22367.4356;3738.5498000000002;2024
2908408;58049.2815;62639.9389;30727.708400000003;2024
2908507;4935.4858;6360.3729;2239.7197;2024
2908606;64859.4991;27518.438400000003;36316.2391;2024
2908705;74564.5786;47645.2772;81942.05789999999;2024
2908804;47180.6776;22750.3703;69206.8165;2024
2908903;18813.0294;25684.131400000002;8262.6776;2024
2909000;35372.3169;19250.2607;31224.209300000002;2024
2909109;206434.5267;58792.1127;187503.67309999999;2024
2909208;63214.2446;41686.9943;18539.8195;2024
2909307;132.353;375072.7195;635126.0714;2024
2909406;343152.8757;87559.0406;309047.701;2024
2909505;11404.4534;5013.6929;9483.0222;2024
2909604;41756.8608;50942.264800000004;11541.4191;2024
2909703;77809.5511;17809.7666;79242.73999999999;2024
2909802;5919.3033;7754.8312;2494.628;2024
2909901;298337.2836;25155.9743;337993.8872;2024
2910008;23887.3342;12221.5712;21532.2572;2024
2910057;6644.063;3670.2772;3368.958;2024
2910107;47982.4272;33964.768;30684.1568;2024
2910206;6327.4947;7528.1519;960.0364999999999;2024
2910305;11572.0664;11440.1991;4367.5804;2024
2910404;6.5857;56171.811499999996;110653.18840000001;2024
2910503;91908.0694;56467.2007;35680.3675;2024
2910602;103033.3076;51142.2779;52374.8486;2024
2910701;130626.7852;95374.80369999999;95568.6809;2024
2910727;123949.0098;90740.4354;24227.3374;2024
2910750;29045.1608;32394.8698;1757.0284000000001;2024
2910776;89622.1332;39562.0948;65985.9599;2024
2910800;51067.8185;72656.478;27271.256499999996;2024
2910859;35724.0884;36266.4191;17543.5364;2024
2910909;9760.3487;12471.9815;2979.955;2024
2911006;16580.5378;17816.0246;10335.599699999999;2024
2911105;2177.81;564838.4678;836264.4600999999;2024
2911204;13114.5272;3235.3013;13524.0162;2024
2911253;25489.7217;33149.9093;3551.0589;2024
2911303;250770.6368;9346.1507;349035.7468;2024
2911402;49331.2036;37743.0476;90602.6086;2024
2911501;10769.1472;10582.885;6706.187;2024
2911600;3818.5714;4141.9497;2766.7286000000004;2024
2911659;53612.3;46893.4538;37578.693900000006;2024
2911709;85062.5665;85010.4829;32448.0276;2024
2911808;12.4605;120700.5042;62176.0769;2024
2911857;24662.8209;29258.0758;1429.3758;2024
2911907;163982.9645;125875.4281;89144.3671;2024
2912004;33802.7917;17953.0249;25600.7878;2024
2912103;13868.9679;8056.2859;11454.086;2024
2912202;53564.4845;23670.5118;49564.2444;2024
2912301;81588.6358;73855.1309;25086.9056;2024
2912400;73392.6641;555.4085;104494.5757;2024
2912509;59708.7755;59943.5222;30067.805200000003;2024
2912608;51266.7478;14555.159800000001;52858.2364;2024
2912707;24499.7642;3549.806;34131.995599999995;2024
2912806;73527.4351;60312.9299;5862.3649;2024
2912905;14344.595;5391.375599999999;20775.6474;2024
2913002;74722.686;59491.7635;108936.40090000001;2024
2913101;40791.0172;154.8107;12698.5598;2024
2913200;124899.0536;14017.0328;136721.00509999998;2024
2913309;5165.9515;9150.0562;3142.1317999999997;2024
2913408;57009.8481;28525.566899999998;50401.0099;2024
2913457;30494.4664;2115.0788;38837.5301;2024
2913507;51279.4858;40691.4615;29784.9104;2024
2913606;72529.2118;14249.519199999999;117673.8094;2024
2913705;85921.1208;88790.19159999999;13377.634;2024
2913804;17964.7698;25070.6972;10859.5715;2024
2913903;11692.4921;7496.8937;15671.472099999999;2024
2914000;196460.6022;234141.611;67104.36140000001;2024
2914109;59706.0192;10279.7561;87663.95549999998;2024
2914208;31388.6077;16282.427200000002;22059.1396;2024
2914307;144801.8215;52750.0791;106682.755;2024
2914406;71692.5364;3345.5667000000003;59794.1911;2024
2914505;13545.2278;18904.094699999998;6089.7115;2024
2914604;20179.3968;21.1346;8723.3701;2024
2914653;78972.232;51866.0767;24520.2349;2024
2914703;154160.1174;122333.3979;95414.14839999999;2024
2914802;20055.7137;8767.9563;20790.598100000003;2024
2914901;35832.9916;2539.2484999999997;57562.9178;2024
2915007;94158.9506;20622.348899999997;104124.83249999999;2024
2915106;17725.5348;6809.4383;20833.1025;2024
2915205;59131.3255;38957.3039;27837.400999999998;2024
2915304;77703.0969;62955.9859;10783.2127;2024
2915353;309984.7519;5162.0173;304990.40499999997;2024
2915403;83190.0172;65564.532;39148.0342;2024
2915502;13171.7136;2040.7298;22069.1312;2024
2915601;190455.5777;132664.3015;58156.6932;2024
2915700;7719.3956;3306.7635;8136.7671;2024
2915809;132758.0707;93222.846;51345.3341;2024
2915908;45614.2794;23087.0868;16561.176099999997;2024
2916005;118771.3201;104640.1396;21137.7864;2024
2916104;460.9493;405.4517;680.2801;2024
2916203;28281.5098;24385.4453;9155.0234;2024
2916302;81262.5449;61570.6077;27549.5816;2024
2916401;138349.1103;118052.9541;35981.3482;2024
2916500;124095.3743;97169.84250000001;51682.707599999994;2024
2916609;30353.9435;25463.7438;10786.3923;2024
2916708;19336.7951;14382.756;13170.5814;2024
2916807;125618.3068;129153.48060000001;25721.1076;2024
2916856;38362.345;30517.0737;17030.9161;2024
2916906;20639.2655;16442.1875;11065.9871;2024
2917003;112517.5575;99881.60429999999;48624.7485;2024
2917102;20436.6741;17688.4557;11140.2974;2024
2917201;62041.3534;37945.0108;75798.386;2024
2917300;22917.0096;804.0612;28485.5179;2024
2917334;121046.7182;103366.337;37717.080200000004;2024
2917359;944034.0145;297808.1418;549281.4475;2024
2917409;93183.565;42907.731;81079.4775;2024
2917508;123179.0964;64997.7417;135960.94210000001;2024
2917607;63789.9366;32132.4357;42771.365000000005;2024
2917706;106456.0766;32151.9313;165343.8989;2024
2917805;51957.7312;12251.9683;49161.3682;2024
2917904;48794.6501;22143.2249;25119.8887;2024
2918001;181487.5126;50506.469300000004;219052.37380000003;2024
2918100;280575.633;97977.0515;307037.40849999996;2024
2918209;11350.861;5898.3662;11572.100400000001;2024
2918308;14770.745;5642.3265;17787.3917;2024
2918357;60581.0226;713.3585;15783.630000000001;2024
2918407;397604.0772;78128.8392;307822.7812;2024
2918456;108195.8475;73072.0814;42620.6361;2024
2918506;74622.7523;44.3546;45956.076400000005;2024
2918555;18635.775;12051.1402;15573.0473;2024
