cod_municipio;ano_referencia;categoria;subcategoria;variavel;valor;unidade;fonte_tabela_sidra
1200336;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;951.0;Unidades;6778
1200344;2017;family_farming;Total;Número de estabelecimentos agropecuários;645.0;Unidades;6778
1200344;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;119.0;Unidades;6778
1200344;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;526.0;Unidades;6778
1200344;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;462.0;Unidades;6778
1200344;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;63.0;Unidades;6778
1200344;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;1.0;Unidades;6778
1200344;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;120.0;Unidades;6778
1200344;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;525.0;Unidades;6778
1200351;2017;family_farming;Total;Número de estabelecimentos agropecuários;1677.0;Unidades;6778
1200351;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;174.0;Unidades;6778
1200351;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1503.0;Unidades;6778
1200351;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;1130.0;Unidades;6778
1200351;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;373.0;Unidades;6778
1200351;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
1200351;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;174.0;Unidades;6778
1200351;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1503.0;Unidades;6778
1200385;2017;family_farming;Total;Número de estabelecimentos agropecuários;1346.0;Unidades;6778
1200385;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;282.0;Unidades;6778
1200385;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1064.0;Unidades;6778
1200385;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;620.0;Unidades;6778
1200385;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;439.0;Unidades;6778
1200385;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;5.0;Unidades;6778
1200385;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;284.0;Unidades;6778
1200385;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1062.0;Unidades;6778
1200393;2017;family_farming;Total;Número de estabelecimentos agropecuários;1116.0;Unidades;6778
1200393;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;58.0;Unidades;6778
1200393;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1058.0;Unidades;6778
1200393;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;791.0;Unidades;6778
1200393;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;266.0;Unidades;6778
1200393;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;1.0;Unidades;6778
1200393;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;59.0;Unidades;6778
1200393;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1057.0;Unidades;6778
1200401;2017;family_farming;Total;Número de estabelecimentos agropecuários;4106.0;Unidades;6778
1200401;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;1032.0;Unidades;6778
1200401;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;3074.0;Unidades;6778
1200401;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;2228.0;Unidades;6778
1200401;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;837.0;Unidades;6778
1200401;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;9.0;Unidades;6778
1200401;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;1026.0;Unidades;6778
1200401;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;3080.0;Unidades;6778
1200427;2017;family_farming;Total;Número de estabelecimentos agropecuários;1292.0;Unidades;6778
1200427;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;124.0;Unidades;6778
1200427;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1168.0;Unidades;6778
1200427;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;777.0;Unidades;6778
1200427;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;390.0;Unidades;6778
1200427;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;1.0;Unidades;6778
1200427;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;125.0;Unidades;6778
1200427;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1167.0;Unidades;6778
1200435;2017;family_farming;Total;Número de estabelecimentos agropecuários;632.0;Unidades;6778
1200435;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;133.0;Unidades;6778
1200435;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;499.0;Unidades;6778
1200435;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;460.0;Unidades;6778
1200435;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;39.0;Unidades;6778
1200435;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
1200435;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;133.0;Unidades;6778
1200435;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;499.0;Unidades;6778
1200450;2017;family_farming;Total;Número de estabelecimentos agropecuários;1454.0;Unidades;6778
1200450;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;375.0;Unidades;6778
1200450;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1079.0;Unidades;6778
1200450;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;634.0;Unidades;6778
1200450;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;441.0;Unidades;6778
1200450;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;4.0;Unidades;6778
1200450;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;372.0;Unidades;6778
1200450;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1082.0;Unidades;6778
1200500;2017;family_farming;Total;Número de estabelecimentos agropecuários;2682.0;Unidades;6778
1200500;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;559.0;Unidades;6778
1200500;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;2123.0;Unidades;6778
1200500;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;1594.0;Unidades;6778
1200500;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;527.0;Unidades;6778
1200500;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;2.0;Unidades;6778
1200500;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;559.0;Unidades;6778
1200500;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;2123.0;Unidades;6778
1200609;2017;family_farming;Total;Número de estabelecimentos agropecuários;2904.0;Unidades;6778
1200609;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;363.0;Unidades;6778
1200609;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;2541.0;Unidades;6778
1200609;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;1851.0;Unidades;6778
1200609;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;688.0;Unidades;6778
1200609;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;2.0;Unidades;6778
1200609;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;365.0;Unidades;6778
1200609;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;2539.0;Unidades;6778
1200708;2017;family_farming;Total;Número de estabelecimentos agropecuários;1887.0;Unidades;6778
1200708;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;403.0;Unidades;6778
1200708;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1484.0;Unidades;6778
1200708;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;953.0;Unidades;6778
1200708;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;529.0;Unidades;6778
1200708;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;2.0;Unidades;6778
1200708;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;402.0;Unidades;6778
1200708;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1485.0;Unidades;6778
1200807;2017;family_farming;Total;Número de estabelecimentos agropecuários;1579.0;Unidades;6778
1200807;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;397.0;Unidades;6778
