cod_municipio;variavel;faixa_harmonizada;valor;ano_referencia;classificacao
2911204;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2911204;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;70.0;2017;harmonizada
2911204;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911204;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911204;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2911204;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6026.0;2017;harmonizada
2911204;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2911204;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4762.0;2017;harmonizada
2911253;Número de estabelecimentos agropecuários;ate_10_ha;201.0;2017;harmonizada
2911253;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2911253;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;37.0;2017;harmonizada
2911253;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;301.0;2017;harmonizada
2911253;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;4.0;2017;harmonizada
2911253;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;49.0;2017;harmonizada
2911253;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911253;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911253;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;7668.0;2017;harmonizada
2911253;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;7292.0;2017;harmonizada
2911253;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;2639.0;2017;harmonizada
2911253;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3491.0;2017;harmonizada
2911303;Número de estabelecimentos agropecuários;ate_10_ha;479.0;2017;harmonizada
2911303;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2911303;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;31.0;2017;harmonizada
2911303;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;313.0;2017;harmonizada
2911303;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
2911303;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;42.0;2017;harmonizada
2911303;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911303;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911303;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;5624.0;2017;harmonizada
2911303;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5914.0;2017;harmonizada
2911303;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2911303;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2573.0;2017;harmonizada
2911402;Número de estabelecimentos agropecuários;ate_10_ha;1049.0;2017;harmonizada
2911402;Número de estabelecimentos agropecuários;mais_1000_ha;2.0;2017;harmonizada
2911402;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;21.0;2017;harmonizada
2911402;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;319.0;2017;harmonizada
2911402;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
2911402;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;41.0;2017;harmonizada
2911402;Área dos estabelecimentos agropecuários;ate_10_ha;3275.0;2017;harmonizada
2911402;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911402;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;3680.0;2017;harmonizada
2911402;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6471.0;2017;harmonizada
2911402;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2911402;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2798.0;2017;harmonizada
2911501;Número de estabelecimentos agropecuários;ate_10_ha;118.0;2017;harmonizada
2911501;Número de estabelecimentos agropecuários;mais_1000_ha;9.0;2017;harmonizada
2911501;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;35.0;2017;harmonizada
2911501;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;73.0;2017;harmonizada
2911501;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
2911501;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;13.0;2017;harmonizada
2911501;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911501;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911501;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;7409.0;2017;harmonizada
2911501;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;1278.0;2017;harmonizada
2911501;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2911501;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;909.0;2017;harmonizada
2911600;Número de estabelecimentos agropecuários;ate_10_ha;2071.0;2017;harmonizada
2911600;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2911600;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;4.0;2017;harmonizada
2911600;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;47.0;2017;harmonizada
2911600;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2911600;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;5.0;2017;harmonizada
2911600;Área dos estabelecimentos agropecuários;ate_10_ha;2592.0;2017;harmonizada
2911600;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911600;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2911600;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;988.0;2017;harmonizada
2911600;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2911600;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;356.0;2017;harmonizada
2911659;Número de estabelecimentos agropecuários;ate_10_ha;842.0;2017;harmonizada
2911659;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2911659;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;49.0;2017;harmonizada
2911659;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;844.0;2017;harmonizada
2911659;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2911659;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;130.0;2017;harmonizada
2911659;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911659;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911659;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;7847.0;2017;harmonizada
2911659;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;18455.0;2017;harmonizada
2911659;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2911659;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;8445.0;2017;harmonizada
2911709;Número de estabelecimentos agropecuários;ate_10_ha;2692.0;2017;harmonizada
2911709;Número de estabelecimentos agropecuários;mais_1000_ha;2.0;2017;harmonizada
2911709;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;123.0;2017;harmonizada
2911709;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1364.0;2017;harmonizada
2911709;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;10.0;2017;harmonizada
2911709;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;219.0;2017;harmonizada
2911709;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911709;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911709;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;20145.0;2017;harmonizada
2911709;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;29170.0;2017;harmonizada
2911709;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;5983.0;2017;harmonizada
2911709;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;14884.0;2017;harmonizada
2911808;Número de estabelecimentos agropecuários;ate_10_ha;852.0;2017;harmonizada
2911808;Número de estabelecimentos agropecuários;mais_1000_ha;32.0;2017;harmonizada
2911808;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;227.0;2017;harmonizada
2911808;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;774.0;2017;harmonizada
2911808;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;33.0;2017;harmonizada
2911808;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;201.0;2017;harmonizada
2911808;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911808;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911808;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;46913.0;2017;harmonizada
2911808;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;18799.0;2017;harmonizada
2911808;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;22762.0;2017;harmonizada
2911808;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;14641.0;2017;harmonizada
2911857;Número de estabelecimentos agropecuários;ate_10_ha;1344.0;2017;harmonizada
2911857;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2911857;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;20.0;2017;harmonizada
2911857;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;613.0;2017;harmonizada
2911857;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2911857;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;58.0;2017;harmonizada
2911857;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2911857;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2911857;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2911857;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;12677.0;2017;harmonizada
2911857;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2911857;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4036.0;2017;harmonizada
2911907;Número de estabelecimentos agropecuários;ate_10_ha;789.0;2017;harmonizada
2911907;Número de estabelecimentos agropecuários;mais_1000_ha;40.0;2017;harmonizada
2911907;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;156.0;2017;harmonizada
2911907;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;513.0;2017;harmonizada
2911907;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;34.0;2017;harmonizada
2911907;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;143.0;2017;harmonizada
2911907;Área dos estabelecimentos agropecuários;ate_10_ha;2401.0;2017;harmonizada
2911907;Área dos estabelecimentos agropecuários;mais_1000_ha;94435.0;2017;harmonizada
2911907;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;36166.0;2017;harmonizada
2911907;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;12632.0;2017;harmonizada
2911907;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;24047.0;2017;harmonizada
2911907;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;10087.0;2017;harmonizada
2912004;Número de estabelecimentos agropecuários;ate_10_ha;797.0;2017;harmonizada
2912004;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2912004;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;24.0;2017;harmonizada
2912004;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;711.0;2017;harmonizada
2912004;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2912004;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;97.0;2017;harmonizada
2912004;Área dos estabelecimentos agropecuários;ate_10_ha;3649.0;2017;harmonizada
2912004;Área dos estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2912004;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;3757.0;2017;harmonizada
2912004;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;14349.0;2017;harmonizada
2912004;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2912004;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;6316.0;2017;harmonizada
2912103;Número de estabelecimentos agropecuários;ate_10_ha;35.0;2017;harmonizada
2912103;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2912103;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;35.0;2017;harmonizada
2912103;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;134.0;2017;harmonizada
2912103;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
2912103;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;57.0;2017;harmonizada
2912103;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2912103;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912103;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;5639.0;2017;harmonizada
2912103;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;3438.0;2017;harmonizada
2912103;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2912103;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3810.0;2017;harmonizada
2912202;Número de estabelecimentos agropecuários;ate_10_ha;1451.0;2017;harmonizada
2912202;Número de estabelecimentos agropecuários;mais_1000_ha;5.0;2017;harmonizada
2912202;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;16.0;2017;harmonizada
2912202;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;205.0;2017;harmonizada
2912202;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2912202;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;43.0;2017;harmonizada
2912202;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2912202;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912202;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;2999.0;2017;harmonizada
2912202;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4117.0;2017;harmonizada
2912202;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2912202;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2981.0;2017;harmonizada
2912301;Número de estabelecimentos agropecuários;ate_10_ha;623.0;2017;harmonizada
2912301;Número de estabelecimentos agropecuários;mais_1000_ha;22.0;2017;harmonizada
2912301;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;91.0;2017;harmonizada
2912301;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;226.0;2017;harmonizada
2912301;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;17.0;2017;harmonizada
2912301;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;74.0;2017;harmonizada
2912301;Área dos estabelecimentos agropecuários;ate_10_ha;1358.0;2017;harmonizada
2912301;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912301;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;19676.0;2017;harmonizada
2912301;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4872.0;2017;harmonizada
2912301;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;12601.0;2017;harmonizada
2912301;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5298.0;2017;harmonizada
2912400;Número de estabelecimentos agropecuários;ate_10_ha;1489.0;2017;harmonizada
2912400;Número de estabelecimentos agropecuários;mais_1000_ha;8.0;2017;harmonizada
2912400;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;80.0;2017;harmonizada
2912400;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;551.0;2017;harmonizada
2912400;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;8.0;2017;harmonizada
2912400;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;71.0;2017;harmonizada
2912400;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2912400;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912400;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;16925.0;2017;harmonizada
2912400;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;11253.0;2017;harmonizada
2912400;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;5278.0;2017;harmonizada
2912400;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4659.0;2017;harmonizada
2912509;Número de estabelecimentos agropecuários;ate_10_ha;1050.0;2017;harmonizada
2912509;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2912509;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;24.0;2017;harmonizada
2912509;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1204.0;2017;harmonizada
2912509;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
2912509;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;144.0;2017;harmonizada
2912509;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2912509;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912509;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;3789.0;2017;harmonizada
2912509;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;25643.0;2017;harmonizada
2912509;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2912509;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;8938.0;2017;harmonizada
2912608;Número de estabelecimentos agropecuários;ate_10_ha;234.0;2017;harmonizada
2912608;Número de estabelecimentos agropecuários;mais_1000_ha;12.0;2017;harmonizada
2912608;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;39.0;2017;harmonizada
2912608;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;250.0;2017;harmonizada
2912608;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;7.0;2017;harmonizada
2912608;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;39.0;2017;harmonizada
2912608;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2912608;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912608;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;8918.0;2017;harmonizada
2912608;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5953.0;2017;harmonizada
2912608;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;5124.0;2017;harmonizada
2912608;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2646.0;2017;harmonizada
2912707;Número de estabelecimentos agropecuários;ate_10_ha;1300.0;2017;harmonizada
2912707;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2912707;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;79.0;2017;harmonizada
2912707;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;555.0;2017;harmonizada
2912707;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2912707;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;90.0;2017;harmonizada
2912707;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2912707;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912707;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
2912707;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;11171.0;2017;harmonizada
2912707;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2912707;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;6170.0;2017;harmonizada
2912806;Número de estabelecimentos agropecuários;ate_10_ha;161.0;2017;harmonizada
2912806;Número de estabelecimentos agropecuários;mais_1000_ha;8.0;2017;harmonizada
2912806;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;76.0;2017;harmonizada
2912806;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;176.0;2017;harmonizada
2912806;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;10.0;2017;harmonizada
2912806;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;61.0;2017;harmonizada
2912806;Área dos estabelecimentos agropecuários;ate_10_ha;404.0;2017;harmonizada
2912806;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912806;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;16639.0;2017;harmonizada
2912806;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4233.0;2017;harmonizada
2912806;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;7450.0;2017;harmonizada
2912806;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4249.0;2017;harmonizada
2912905;Número de estabelecimentos agropecuários;ate_10_ha;460.0;2017;harmonizada
2912905;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2912905;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;59.0;2017;harmonizada
2912905;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;325.0;2017;harmonizada
2912905;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
2912905;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;94.0;2017;harmonizada
2912905;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2912905;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2912905;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;10785.0;2017;harmonizada
2912905;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;7011.0;2017;harmonizada
2912905;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2912905;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;6322.0;2017;harmonizada
2913002;Número de estabelecimentos agropecuários;ate_10_ha;917.0;2017;harmonizada
2913002;Número de estabelecimentos agropecuários;mais_1000_ha;2.0;2017;harmonizada
2913002;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;61.0;2017;harmonizada
2913002;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1047.0;2017;harmonizada
2913002;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2913002;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;149.0;2017;harmonizada
2913002;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2913002;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913002;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;10958.0;2017;harmonizada
2913002;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;21705.0;2017;harmonizada
2913002;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2913002;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;9252.0;2017;harmonizada
2913101;Número de estabelecimentos agropecuários;ate_10_ha;1823.0;2017;harmonizada
2913101;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
2913101;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;43.0;2017;harmonizada
2913101;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;619.0;2017;harmonizada
2913101;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2913101;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;83.0;2017;harmonizada
2913101;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2913101;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913101;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;7734.0;2017;harmonizada
2913101;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;12779.0;2017;harmonizada
2913101;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2913101;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5779.0;2017;harmonizada
2913200;Número de estabelecimentos agropecuários;ate_10_ha;661.0;2017;harmonizada
2913200;Número de estabelecimentos agropecuários;mais_1000_ha;10.0;2017;harmonizada
2913200;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;65.0;2017;harmonizada
2913200;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;565.0;2017;harmonizada
2913200;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;13.0;2017;harmonizada
2913200;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;131.0;2017;harmonizada
2913200;Área dos estabelecimentos agropecuários;ate_10_ha;1916.0;2017;harmonizada
2913200;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913200;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;11566.0;2017;harmonizada
2913200;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;12991.0;2017;harmonizada
2913200;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;8275.0;2017;harmonizada
2913200;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;8459.0;2017;harmonizada
2913309;Número de estabelecimentos agropecuários;ate_10_ha;351.0;2017;harmonizada
2913309;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2913309;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;13.0;2017;harmonizada
2913309;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;114.0;2017;harmonizada
2913309;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
2913309;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;5.0;2017;harmonizada
2913309;Área dos estabelecimentos agropecuários;ate_10_ha;892.0;2017;harmonizada
2913309;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913309;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;2979.0;2017;harmonizada
2913309;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;2367.0;2017;harmonizada
2913309;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
2913309;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;;2017;harmonizada
2913408;Número de estabelecimentos agropecuários;ate_10_ha;797.0;2017;harmonizada
2913408;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
2913408;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;74.0;2017;harmonizada
2913408;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;429.0;2017;harmonizada
2913408;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;5.0;2017;harmonizada
2913408;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;104.0;2017;harmonizada
2913408;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
2913408;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
2913408;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;15278.0;2017;harmonizada
2913408;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;9505.0;2017;harmonizada
2913408;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;3419.0;2017;harmonizada
2913408;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;6968.0;2017;harmonizada
2913457;Número de estabelecimentos agropecuários;ate_10_ha;1794.0;2017;harmonizada
2913457;Número de estabelecimentos agropecuários;mais_1000_ha;3.0;2017;harmonizada
2913457;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;31.0;2017;harmonizada
