cod_municipio;uf;modulo_fiscal_ha;numero_estabelecimentos_censo;area_estabelecimentos_censo_ha;valor_producao_florestal;produto_florestal_predominante;silvicultura_presente;ano_referencia_pevs
3158409;MG;30.0;450.0;15777.0;923.0;1.2 - Lenha;True;2025
3158508;MG;20.0;1123.0;59969.0;820.0;1.1 - Carvão vegetal;True;2025
3158607;MG;24.0;69.0;14127.0;770.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3158706;MG;30.0;155.0;11254.0;13221.0;1.1 - Carvão vegetal;True;2025
3158805;MG;30.0;129.0;8179.0;216.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3158904;MG;24.0;1215.0;26718.0;200.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3158953;MG;30.0;215.0;18319.0;842.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3159001;MG;20.0;240.0;19125.0;;;False;2025
3159100;MG;20.0;459.0;9697.0;812.0;1.1 - Carvão vegetal;True;2025
3159209;MG;26.0;1116.0;38041.0;444.0;1.2 - Lenha;True;2025
3159308;MG;24.0;483.0;29959.0;;;False;2025
3159357;MG;20.0;263.0;5760.0;70.0;1.2 - Lenha;True;2025
3159407;MG;24.0;388.0;19730.0;17113.0;1.1 - Carvão vegetal;True;2025
3159506;MG;30.0;731.0;33520.0;;;False;2025
3159605;MG;30.0;898.0;25835.0;1590.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3159704;MG;35.0;426.0;24088.0;298.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3159803;MG;30.0;972.0;234571.0;;;False;2025
3159902;MG;30.0;529.0;36334.0;13046.0;1.1 - Carvão vegetal;True;2025
3160009;MG;30.0;314.0;16733.0;1040.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3160108;MG;26.0;239.0;11399.0;680.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3160207;MG;24.0;192.0;12097.0;1940.0;1.1 - Carvão vegetal;True;2025
3160306;MG;60.0;1099.0;37234.0;30.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3160405;MG;35.0;1341.0;83261.0;10280.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3160454;MG;65.0;874.0;17591.0;4687.0;1.1 - Carvão vegetal;True;2025
3160504;MG;20.0;156.0;6706.0;;;False;2025
3160603;MG;40.0;154.0;37368.0;1130.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3160702;MG;24.0;541.0;38617.0;4514.0;1.1 - Carvão vegetal;True;2025
3160801;MG;30.0;72.0;5565.0;5606.0;1.1 - Carvão vegetal;True;2025
3160900;MG;20.0;134.0;3531.0;1191.0;1.1 - Carvão vegetal;True;2025
3160959;MG;20.0;625.0;4071.0;;;False;2025
3161007;MG;20.0;1165.0;43043.0;15460.0;1.1 - Carvão vegetal;True;2025
3161056;MG;30.0;302.0;11345.0;13.0;1.2 - Lenha;True;2025
3161106;MG;65.0;4207.0;180163.0;;;False;2025
3161205;MG;30.0;460.0;24002.0;531.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3161304;MG;30.0;456.0;78241.0;;;False;2025
3161403;MG;28.0;408.0;12644.0;219.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3161502;MG;30.0;460.0;11989.0;3372.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3161601;MG;30.0;300.0;12912.0;214.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3161650;MG;30.0;296.0;23468.0;53.0;1.2 - Lenha;True;2025
3161700;MG;40.0;396.0;178905.0;129744.0;1.1 - Carvão vegetal;True;2025
3161809;MG;20.0;390.0;16652.0;1108.0;1.2 - Lenha;True;2025
3161908;MG;20.0;445.0;15914.0;16162.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3162005;MG;30.0;576.0;40388.0;1951.0;1.1 - Carvão vegetal;True;2025
3162104;MG;40.0;998.0;65156.0;756.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3162203;MG;26.0;354.0;31212.0;233.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3162252;MG;50.0;779.0;62379.0;22052.0;1.1 - Carvão vegetal;True;2025
3162302;MG;30.0;307.0;9225.0;;;False;2025
3162401;MG;50.0;3311.0;143516.0;9779.0;1.1 - Carvão vegetal;True;2025
3162450;MG;65.0;1205.0;16929.0;;;False;2025
3162500;MG;30.0;953.0;60801.0;46294.0;1.1 - Carvão vegetal;True;2025
3162559;MG;24.0;914.0;8902.0;66.0;1.2 - Lenha;True;2025
3162575;MG;30.0;236.0;11043.0;35.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3162609;MG;20.0;315.0;9303.0;;;False;2025
3162658;MG;50.0;458.0;30081.0;163.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3162708;MG;65.0;2695.0;105741.0;182784.0;1.1 - Carvão vegetal;True;2025
3162807;MG;24.0;659.0;37296.0;5831.0;1.1 - Carvão vegetal;True;2025
3162906;MG;24.0;612.0;27940.0;745.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3162922;MG;20.0;120.0;1734.0;;;False;2025
3162948;MG;26.0;447.0;19376.0;400.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3162955;MG;7.0;31.0;1001.0;;;False;2025
3163003;MG;30.0;81.0;18148.0;340.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3163102;MG;20.0;258.0;16646.0;345.0;1.2 - Lenha;True;2025
3163201;MG;30.0;237.0;6102.0;;;False;2025
3163300;MG;24.0;337.0;30770.0;;;False;2025
3163409;MG;20.0;437.0;22255.0;2210.0;1.1 - Carvão vegetal;True;2025
3163508;MG;30.0;651.0;25241.0;2402.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3163607;MG;24.0;296.0;4272.0;54.0;1.2 - Lenha;True;2025
3163706;MG;30.0;76.0;2817.0;102.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3163805;MG;28.0;846.0;12310.0;1802.0;1.1 - Carvão vegetal;True;2025
3163904;MG;28.0;1049.0;23621.0;910.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3164001;MG;26.0;369.0;37805.0;813.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3164100;MG;24.0;375.0;20837.0;2048.0;1.1 - Carvão vegetal;True;2025
3164209;MG;70.0;725.0;147315.0;;;False;2025
3164308;MG;35.0;1055.0;86696.0;7005.0;1.1 - Carvão vegetal;True;2025
3164407;MG;30.0;275.0;12156.0;262.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3164431;MG;28.0;516.0;6317.0;308.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3164472;MG;20.0;599.0;5433.0;131.0;1.2 - Lenha;True;2025
3164506;MG;24.0;1155.0;29040.0;1284.0;1.1 - Carvão vegetal;True;2025
3164605;MG;30.0;798.0;29761.0;6522.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3164704;MG;28.0;1115.0;60127.0;3271.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3164803;MG;20.0;261.0;8643.0;365.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3164902;MG;30.0;280.0;6983.0;;;False;2025
3165008;MG;30.0;908.0;35443.0;8733.0;1.1 - Carvão vegetal;True;2025
3165107;MG;28.0;444.0;19842.0;445.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3165206;MG;30.0;432.0;17116.0;3902.0;1.1 - Carvão vegetal;True;2025
3165305;MG;30.0;226.0;25690.0;15379.0;1.1 - Carvão vegetal;True;2025
3165404;MG;30.0;289.0;18497.0;9263.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3165503;MG;24.0;313.0;8567.0;6469.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3165537;MG;7.0;72.0;980.0;;;False;2025
3165552;MG;40.0;1279.0;31384.0;6084.0;1.1 - Carvão vegetal;True;2025
3165560;MG;26.0;421.0;11447.0;368.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3165578;MG;30.0;590.0;6776.0;245.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3165602;MG;24.0;115.0;7341.0;286.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3165701;MG;28.0;226.0;6323.0;1718.0;1.1 - Carvão vegetal;True;2025
3165800;MG;30.0;272.0;5361.0;;;False;2025
3165909;MG;40.0;771.0;46464.0;28979.0;1.1 - Carvão vegetal;True;2025
3166006;MG;22.0;307.0;8318.0;5426.0;1.1 - Carvão vegetal;True;2025
3166105;MG;30.0;286.0;25175.0;606.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166204;MG;22.0;1100.0;12815.0;300.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166303;MG;26.0;766.0;11511.0;341.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166402;MG;30.0;106.0;6057.0;3507.0;1.1 - Carvão vegetal;True;2025
3166501;MG;24.0;354.0;14005.0;85.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166600;MG;35.0;156.0;30488.0;144.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166709;MG;50.0;100.0;17800.0;121.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166808;MG;40.0;918.0;95825.0;930.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166907;MG;26.0;227.0;17400.0;531.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3166956;MG;65.0;713.0;24487.0;641.0;1.1 - Carvão vegetal;True;2025
3167004;MG;30.0;171.0;15816.0;2580.0;2.3 - Resina;True;2025
3167103;MG;40.0;1683.0;48149.0;3665.0;1.1 - Carvão vegetal;True;2025
3167202;MG;20.0;651.0;25458.0;19370.0;1.1 - Carvão vegetal;True;2025
3167301;MG;30.0;236.0;11969.0;1346.0;1.1 - Carvão vegetal;True;2025
3167400;MG;30.0;1053.0;26743.0;763.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3167509;MG;24.0;64.0;10346.0;917.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3167608;MG;24.0;2431.0;35216.0;535.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3167707;MG;20.0;417.0;17623.0;;;False;2025
3167806;MG;30.0;497.0;13839.0;803.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3167905;MG;30.0;272.0;12968.0;233.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3168002;MG;65.0;1160.0;80170.0;50040.0;1.1 - Carvão vegetal;True;2025
3168051;MG;30.0;333.0;14564.0;293.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3168101;MG;35.0;447.0;73901.0;1596.0;1.1 - Carvão vegetal;True;2025
3168200;MG;35.0;328.0;30212.0;5046.0;1.1 - Carvão vegetal;True;2025
3168309;MG;7.0;203.0;14868.0;312.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3168408;MG;20.0;955.0;53796.0;;;False;2025
3168507;MG;22.0;722.0;10568.0;1286.0;1.1 - Carvão vegetal;True;2025
3168606;MG;40.0;2717.0;235159.0;2979.0;1.1 - Carvão vegetal;True;2025
3168705;MG;20.0;70.0;1621.0;;;False;2025
3168804;MG;22.0;103.0;2735.0;235.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3168903;MG;40.0;1110.0;121647.0;28416.0;1.1 - Carvão vegetal;True;2025
3169000;MG;30.0;569.0;11873.0;548.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3169059;MG;30.0;617.0;8060.0;;;False;2025
3169109;MG;30.0;523.0;7197.0;3329.0;1.1 - Carvão vegetal;True;2025
3169208;MG;28.0;586.0;25054.0;189.0;1.2 - Lenha;True;2025
3169307;MG;30.0;859.0;56471.0;1543.0;1.1 - Carvão vegetal;True;2025
3169356;MG;40.0;348.0;139334.0;206263.0;1.1 - Carvão vegetal;True;2025
3169406;MG;26.0;1091.0;50217.0;4384.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3169505;MG;30.0;461.0;41688.0;;;False;2025
3169604;MG;20.0;642.0;127593.0;560.0;1.2 - Lenha;True;2025
3169703;MG;40.0;1247.0;57108.0;175748.0;1.1 - Carvão vegetal;True;2025
3169802;MG;30.0;559.0;17120.0;225.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3169901;MG;30.0;541.0;19601.0;2818.0;1.1 - Carvão vegetal;True;2025
3170008;MG;50.0;1024.0;63348.0;736.0;1.2 - Lenha;True;2025
3170057;MG;20.0;1018.0;14066.0;249.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3170107;MG;24.0;2073.0;377414.0;118616.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3170206;MG;20.0;2706.0;298749.0;42411.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3170305;MG;60.0;167.0;33820.0;4379.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3170404;MG;65.0;3849.0;616361.0;11557.0;1.1 - Carvão vegetal;True;2025
3170438;MG;30.0;511.0;105945.0;24.0;1.2 - Lenha;True;2025
3170479;MG;65.0;479.0;38567.0;152.0;1.2 - Lenha;True;2025
3170503;MG;26.0;233.0;9077.0;;;False;2025
3170529;MG;65.0;1334.0;149069.0;12719.0;1.1 - Carvão vegetal;True;2025
3170578;MG;20.0;269.0;7675.0;1227.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3170602;MG;35.0;181.0;26091.0;788.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3170651;MG;65.0;517.0;38027.0;21899.0;1.1 - Carvão vegetal;True;2025
3170701;MG;26.0;462.0;28483.0;916.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3170750;MG;40.0;323.0;48454.0;572.0;1.2 - Lenha;True;2025
3170800;MG;50.0;766.0;158115.0;115847.0;1.1 - Carvão vegetal;True;2025
3170909;MG;50.0;1139.0;37105.0;;;False;2025
3171006;MG;50.0;990.0;152183.0;152428.0;1.1 - Carvão vegetal;True;2025
3171030;MG;50.0;745.0;142694.0;;;False;2025
3171071;MG;40.0;684.0;37499.0;76394.0;1.1 - Carvão vegetal;True;2025
3171105;MG;24.0;523.0;84777.0;95341.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3171154;MG;26.0;732.0;8888.0;158.0;1.2 - Lenha;True;2025
3171204;MG;7.0;37.0;818.0;;;False;2025
3171303;MG;22.0;909.0;14901.0;4676.0;1.1 - Carvão vegetal;True;2025
3171402;MG;28.0;595.0;9204.0;245.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3171501;MG;30.0;84.0;16684.0;;;False;2025
3171600;MG;65.0;1108.0;42213.0;2220.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3171709;MG;30.0;1146.0;25309.0;2664.0;1.1 - Carvão vegetal;True;2025
3171808;MG;24.0;529.0;29187.0;12706.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3171907;MG;24.0;365.0;22081.0;1659.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3172004;MG;30.0;800.0;15232.0;460.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3172103;MG;30.0;131.0;17532.0;405.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3172202;MG;30.0;173.0;6010.0;651.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3200102;ES;20.0;3136.0;66227.0;6113.0;1.2 - Lenha;True;2025
3200136;ES;20.0;1539.0;26502.0;55.0;1.1 - Carvão vegetal;True;2025
3200169;ES;20.0;1350.0;30732.0;6.0;1.2 - Lenha;True;2025
3200201;ES;24.0;2318.0;62708.0;1373.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3200300;ES;18.0;1799.0;34344.0;3033.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3200359;ES;20.0;853.0;18142.0;1399.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3200409;ES;16.0;904.0;25783.0;33.0;1.2 - Lenha;True;2025
3200508;ES;30.0;674.0;15449.0;76.0;1.2 - Lenha;True;2025
3200607;ES;20.0;1036.0;89263.0;94440.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3200706;ES;16.0;501.0;17325.0;143.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3200805;ES;26.0;1216.0;66854.0;3502.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3200904;ES;20.0;2748.0;67298.0;4.0;1.2 - Lenha;True;2025
3201001;ES;20.0;1039.0;31272.0;4617.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3201100;ES;20.0;192.0;6621.0;35.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3201159;ES;20.0;862.0;21788.0;4027.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3201209;ES;16.0;1968.0;58876.0;129.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3201308;ES;12.0;465.0;8934.0;53.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3201407;ES;18.0;2460.0;45280.0;617.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3201506;ES;18.0;2409.0;87857.0;6435.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3201605;ES;20.0;646.0;100052.0;77877.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3201704;ES;18.0;1046.0;26241.0;4910.0;2.3 - Resina;True;2025
3201803;ES;20.0;657.0;10675.0;37.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3201902;ES;18.0;4511.0;74029.0;22938.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202009;ES;20.0;662.0;11715.0;1268.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202108;ES;50.0;2008.0;191445.0;11450.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3202207;ES;20.0;455.0;15498.0;3543.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202256;ES;18.0;1127.0;26249.0;116.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202306;ES;22.0;1492.0;38130.0;1831.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202405;ES;16.0;772.0;20205.0;227.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202454;ES;20.0;1839.0;18490.0;239.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3202504;ES;24.0;382.0;13393.0;4368.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202553;ES;24.0;1117.0;18393.0;1086.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202603;ES;18.0;1023.0;14616.0;22.0;1.2 - Lenha;True;2025
3202652;ES;20.0;1147.0;13832.0;2612.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202702;ES;22.0;1626.0;33469.0;255.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3202801;ES;18.0;997.0;41913.0;88.0;1.2 - Lenha;True;2025
3202900;ES;20.0;1221.0;19694.0;330.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203007;ES;20.0;2141.0;28581.0;704.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203056;ES;20.0;1516.0;56239.0;7594.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3203106;ES;30.0;797.0;13590.0;39.0;1.2 - Lenha;True;2025
3203130;ES;24.0;376.0;16422.0;4112.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203163;ES;20.0;1935.0;33562.0;114.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203205;ES;20.0;2341.0;231619.0;49503.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3203304;ES;20.0;1390.0;26369.0;;;False;2025
3203320;ES;18.0;1399.0;8098.0;164.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203346;ES;18.0;916.0;17124.0;3987.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203353;ES;18.0;804.0;23178.0;1852.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203403;ES;30.0;3200.0;70511.0;781.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203502;ES;60.0;1016.0;111440.0;43352.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3203601;ES;60.0;612.0;60548.0;7490.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3203700;ES;18.0;2379.0;49334.0;2611.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3203809;ES;30.0;1251.0;23890.0;15.0;1.2 - Lenha;True;2025
3203908;ES;20.0;3090.0;87904.0;8398.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3204005;ES;20.0;2000.0;56229.0;599.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3204054;ES;20.0;434.0;40348.0;13000.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3204104;ES;20.0;1010.0;83851.0;64481.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3204203;ES;18.0;160.0;4189.0;4.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204252;ES;60.0;394.0;36849.0;;;False;2025
3204302;ES;30.0;699.0;37238.0;2464.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204351;ES;20.0;1932.0;47234.0;602.0;1.1 - Carvão vegetal;True;2025
3204401;ES;20.0;673.0;13763.0;33.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204500;ES;18.0;2296.0;39844.0;343.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204559;ES;18.0;5183.0;50263.0;1063.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204609;ES;18.0;2012.0;38622.0;3250.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204658;ES;18.0;1135.0;24001.0;3731.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204708;ES;20.0;1732.0;35401.0;2817.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204807;ES;20.0;787.0;23613.0;214.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3204906;ES;20.0;4189.0;174663.0;104731.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3204955;ES;18.0;1029.0;24064.0;2.0;1.2 - Lenha;True;2025
3205002;ES;12.0;269.0;21425.0;;;False;2025
3205010;ES;20.0;656.0;29743.0;17406.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
3205036;ES;16.0;1255.0;19989.0;1821.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3205069;ES;18.0;715.0;14072.0;545.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3205101;ES;12.0;624.0;24536.0;199.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3205150;ES;20.0;1447.0;30448.0;0.0;;True;2025
3205176;ES;20.0;1796.0;37909.0;222.0;1.2 - Lenha;True;2025
3205200;ES;12.0;211.0;10600.0;34.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3205309;ES;7.0;16.0;167.0;;;False;2025
3300100;RJ;16.0;420.0;13814.0;;;False;2025
3300159;RJ;35.0;288.0;5707.0;;;False;2025
3300209;RJ;14.0;830.0;28308.0;2969.0;1.2 - Lenha;True;2025
3300225;RJ;28.0;84.0;6139.0;;;False;2025
3300233;RJ;14.0;20.0;792.0;;;False;2025
3300258;RJ;14.0;7.0;2.0;;;False;2025
3300308;RJ;20.0;348.0;34575.0;3259.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3300407;RJ;26.0;760.0;38547.0;1266.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3300456;RJ;10.0;17.0;85.0;;;False;2025
3300506;RJ;25.0;1006.0;20274.0;21.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3300605;RJ;30.0;1111.0;48851.0;181.0;1.2 - Lenha;True;2025
3300704;RJ;14.0;349.0;18577.0;679.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3300803;RJ;14.0;2162.0;39370.0;840.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3300902;RJ;35.0;1151.0;46746.0;;;False;2025
3300936;RJ;12.0;549.0;16244.0;542.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3300951;RJ;28.0;86.0;7105.0;;;False;2025
3301009;RJ;12.0;7789.0;256318.0;485.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3301108;RJ;35.0;942.0;59312.0;44.0;1.1 - Carvão vegetal;True;2025
3301157;RJ;12.0;588.0;34217.0;;;False;2025
3301207;RJ;35.0;476.0;25517.0;;;False;2025
3301306;RJ;18.0;291.0;33594.0;653.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3301405;RJ;12.0;335.0;21932.0;630.0;1.2 - Lenha;True;2025
3301504;RJ;35.0;184.0;9800.0;10.0;1.2 - Lenha;True;2025
3301603;RJ;26.0;570.0;28159.0;4786.0;1.2 - Lenha;True;2025
3301702;RJ;10.0;388.0;5557.0;;;False;2025
3301801;RJ;14.0;67.0;5512.0;340.0;1.2 - Lenha;True;2025
3301850;RJ;10.0;258.0;17371.0;;;False;2025
3301876;RJ;14.0;66.0;1070.0;;;False;2025
3301900;RJ;10.0;448.0;16470.0;120.0;1.2 - Lenha;True;2025
3302007;RJ;10.0;434.0;9340.0;;;False;2025
3302056;RJ;12.0;409.0;17978.0;;;False;2025
3302106;RJ;22.0;1497.0;38083.0;;;False;2025
3302205;RJ;30.0;1596.0;88898.0;555.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3302254;RJ;26.0;72.0;6231.0;;;False;2025
3302270;RJ;10.0;284.0;1840.0;;;False;2025
3302304;RJ;28.0;349.0;14765.0;4.0;1.2 - Lenha;True;2025
3302403;RJ;12.0;886.0;71198.0;;;False;2025
3302452;RJ;35.0;73.0;6914.0;2.0;1.2 - Lenha;True;2025
3302502;RJ;10.0;1040.0;11795.0;;;False;2025
3302601;RJ;16.0;280.0;9451.0;;;False;2025
3302700;RJ;14.0;294.0;10369.0;;;False;2025
3302809;RJ;18.0;41.0;3693.0;53.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3302858;RJ;10.0;56.0;137.0;;;False;2025
3302908;RJ;16.0;203.0;18289.0;1811.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3303005;RJ;35.0;387.0;26724.0;220.0;1.2 - Lenha;True;2025
3303104;RJ;30.0;703.0;29640.0;17.0;1.2 - Lenha;True;2025
3303203;RJ;10.0;;;;;False;2025
3303302;RJ;5.0;22.0;654.0;;;False;2025
3303401;RJ;10.0;2057.0;23199.0;490.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3303500;RJ;10.0;576.0;3580.0;;;False;2025
3303609;RJ;10.0;374.0;6066.0;;;False;2025
3303708;RJ;28.0;314.0;36440.0;;;False;2025
3303807;RJ;16.0;601.0;30486.0;;;False;2025
3303856;RJ;16.0;734.0;20051.0;1132.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3303906;RJ;10.0;768.0;21246.0;;;False;2025
3303955;RJ;16.0;112.0;5546.0;;;False;2025
3304003;RJ;16.0;596.0;29557.0;;;False;2025
3304102;RJ;30.0;1091.0;25143.0;;;False;2025
3304110;RJ;26.0;52.0;2521.0;;;False;2025
3304128;RJ;26.0;391.0;23742.0;50.0;1.2 - Lenha;True;2025
3304144;RJ;10.0;138.0;827.0;;;False;2025
3304151;RJ;12.0;305.0;23150.0;700.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3304201;RJ;26.0;519.0;52642.0;5780.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
3304300;RJ;14.0;637.0;28934.0;684.0;1.2 - Lenha;True;2025
3304409;RJ;20.0;663.0;54517.0;491.0;1.2 - Lenha;True;2025
3304508;RJ;22.0;228.0;38335.0;661.0;1.2 - Lenha;True;2025
3304524;RJ;18.0;208.0;13525.0;;;False;2025
3304557;RJ;5.0;1101.0;7157.0;;;False;2025
3304607;RJ;35.0;951.0;52067.0;403.0;1.2 - Lenha;True;2025
