cod_municipio;numero_estabelecimentos;area_estabelecimentos_ha;ano_referencia
2703759;224.0;16988.0;2017
2703809;751.0;12715.0;2017
2703908;215.0;4008.0;2017
2704005;1563.0;17329.0;2017
2704104;1583.0;5437.0;2017
2704203;1985.0;13802.0;2017
2704302;44.0;18050.0;2017
2704401;1985.0;27145.0;2017
2704500;1180.0;15144.0;2017
2704609;982.0;17731.0;2017
2704708;101.0;14265.0;2017
2704807;290.0;8621.0;2017
2704906;341.0;8756.0;2017
2705002;3260.0;34299.0;2017
2705101;312.0;15498.0;2017
2705200;258.0;13398.0;2017
2705309;793.0;12955.0;2017
2705408;316.0;4760.0;2017
2705507;594.0;28912.0;2017
2705606;281.0;9009.0;2017
2705705;1440.0;9766.0;2017
2705804;722.0;11604.0;2017
2705903;898.0;12986.0;2017
2706000;1593.0;10681.0;2017
2706109;835.0;11938.0;2017
2706208;120.0;1927.0;2017
2706307;3492.0;22284.0;2017
2706406;1539.0;41644.0;2017
2706422;757.0;3371.0;2017
2706448;84.0;3053.0;2017
2706505;123.0;18480.0;2017
2706604;337.0;9123.0;2017
2706703;1445.0;42709.0;2017
2706802;206.0;4431.0;2017
2706901;145.0;11630.0;2017
2707008;325.0;5241.0;2017
2707107;1074.0;18772.0;2017
2707206;1486.0;16875.0;2017
2707305;416.0;20717.0;2017
2707404;241.0;15756.0;2017
2707503;1209.0;11666.0;2017
2707602;800.0;19289.0;2017
2707701;73.0;25205.0;2017
2707800;78.0;13634.0;2017
2707909;19.0;3374.0;2017
2708006;2351.0;21932.0;2017
2708105;1679.0;20914.0;2017
2708204;467.0;7237.0;2017
2708303;356.0;35809.0;2017
2708402;2468.0;26527.0;2017
2708501;883.0;32043.0;2017
2708600;148.0;31617.0;2017
2708709;111.0;4987.0;2017
2708808;2625.0;18089.0;2017
2708907;23.0;1887.0;2017
2708956;1558.0;19132.0;2017
2709004;460.0;8026.0;2017
2709103;2183.0;8892.0;2017
2709152;529.0;17971.0;2017
2709202;3163.0;40987.0;2017
2709301;1650.0;22641.0;2017
2709400;837.0;21361.0;2017
2800100;44.0;3321.0;2017
2800209;1516.0;27558.0;2017
2800308;114.0;489.0;2017
2800407;983.0;15932.0;2017
2800506;873.0;4578.0;2017
2800605;266.0;1609.0;2017
2800670;2555.0;16873.0;2017
2800704;459.0;6651.0;2017
2801009;1156.0;12488.0;2017
2801108;456.0;13852.0;2017
2801207;1229.0;49965.0;2017
2801306;1511.0;33282.0;2017
2801405;1883.0;51486.0;2017
2801504;118.0;3453.0;2017
2801603;358.0;5980.0;2017
2801702;1243.0;14297.0;2017
2801900;439.0;14443.0;2017
2802007;165.0;8144.0;2017
2802106;1844.0;28568.0;2017
2802205;562.0;19886.0;2017
2802304;917.0;27065.0;2017
2802403;2253.0;46153.0;2017
2802502;183.0;2213.0;2017
2802601;942.0;21759.0;2017
2802700;331.0;2341.0;2017
2802809;1794.0;19616.0;2017
2802908;3262.0;13560.0;2017
2803005;3591.0;36062.0;2017
2803104;727.0;15215.0;2017
2803203;1780.0;35454.0;2017
2803302;859.0;19724.0;2017
2803401;983.0;19932.0;2017
2803500;6909.0;73120.0;2017
2803609;263.0;14530.0;2017
2803708;492.0;9501.0;2017
2803807;171.0;4384.0;2017
2803906;1189.0;7399.0;2017
2804003;94.0;8199.0;2017
2804102;2205.0;6912.0;2017
2804201;1162.0;28728.0;2017
2804300;331.0;6634.0;2017
2804409;976.0;13593.0;2017
2804458;2011.0;30983.0;2017
2804508;2992.0;60419.0;2017
2804607;1415.0;42046.0;2017
2804706;396.0;6664.0;2017
2804805;331.0;5583.0;2017
2804904;1305.0;16204.0;2017
2805000;293.0;7202.0;2017
2805109;592.0;3216.0;2017
2805208;478.0;11009.0;2017
2805307;675.0;8735.0;2017
2805406;4077.0;88008.0;2017
2805505;2105.0;30167.0;2017
2805604;2647.0;56698.0;2017
2805703;637.0;5581.0;2017
2805802;3594.0;34617.0;2017
2805901;256.0;3977.0;2017
2806008;1847.0;22167.0;2017
2806107;160.0;5732.0;2017
2806206;2075.0;19993.0;2017
2806305;1172.0;19876.0;2017
2806404;60.0;2903.0;2017
2806503;465.0;6844.0;2017
2806602;734.0;10963.0;2017
2806701;946.0;16494.0;2017
2806800;1509.0;5333.0;2017
2806909;165.0;7391.0;2017
2807006;561.0;11912.0;2017
2807105;3491.0;39825.0;2017
2807204;492.0;16233.0;2017
2807303;137.0;5669.0;2017
2807402;3545.0;63610.0;2017
2807501;1832.0;19177.0;2017
2807600;1092.0;10681.0;2017
2900108;919.0;11806.0;2017
2900207;1885.0;44919.0;2017
2900306;1337.0;13242.0;2017
2900355;3249.0;54796.0;2017
2900405;2165.0;27722.0;2017
2900504;1989.0;23200.0;2017
2900603;329.0;11623.0;2017
2900702;2546.0;39649.0;2017
2900801;1246.0;52705.0;2017
2900900;197.0;19191.0;2017
2901007;2727.0;39532.0;2017
2901106;323.0;6411.0;2017
2901155;1301.0;39174.0;2017
2901205;2475.0;57058.0;2017
2901304;954.0;74115.0;2017
2901353;2401.0;78649.0;2017
2901403;1292.0;70814.0;2017
2901502;839.0;10767.0;2017
2901601;1823.0;30766.0;2017
2901700;2064.0;21947.0;2017
2901809;843.0;15175.0;2017
2901908;2633.0;41121.0;2017
2901957;416.0;8255.0;2017
2902005;3017.0;84991.0;2017
2902054;851.0;21862.0;2017
2902104;4779.0;88924.0;2017
2902203;771.0;25033.0;2017
2902252;768.0;20952.0;2017
2902302;914.0;10326.0;2017
2902401;378.0;35045.0;2017
2902500;2130.0;191494.0;2017
2902609;2642.0;84169.0;2017
2902658;1754.0;16662.0;2017
2902708;2904.0;77129.0;2017
2902807;3774.0;86821.0;2017
2902906;1996.0;57643.0;2017
2903003;1995.0;58597.0;2017
2903102;461.0;20050.0;2017
2903201;2192.0;453357.0;2017
2903235;1866.0;30550.0;2017
2903276;1589.0;11225.0;2017
2903300;393.0;16935.0;2017
2903409;1397.0;109134.0;2017
2903508;1272.0;21967.0;2017
2903607;2577.0;24410.0;2017
2903706;2080.0;56075.0;2017
2903805;2536.0;202231.0;2017
2903904;3721.0;159194.0;2017
2903953;1570.0;20938.0;2017
2904001;1114.0;20185.0;2017
2904050;1678.0;46120.0;2017
2904100;3082.0;50406.0;2017
2904209;2223.0;28733.0;2017
2904308;1428.0;38899.0;2017
2904407;1410.0;106701.0;2017
2904506;1640.0;31797.0;2017
2904605;4600.0;98853.0;2017
2904704;571.0;15516.0;2017
2904753;2211.0;138170.0;2017
2904803;679.0;46067.0;2017
2904852;3118.0;13559.0;2017
2904902;1989.0;16480.0;2017
2905008;2499.0;41953.0;2017
2905107;1035.0;37468.0;2017
2905156;1873.0;47814.0;2017
2905206;4555.0;68691.0;2017
2905305;2227.0;28456.0;2017
2905404;26.0;4717.0;2017
2905503;1597.0;30736.0;2017
2905602;747.0;32864.0;2017
2905701;1175.0;17724.0;2017
2905800;2692.0;40078.0;2017
2905909;5260.0;113850.0;2017
2906006;5840.0;223868.0;2017
2906105;1601.0;30285.0;2017
2906204;2588.0;40482.0;2017
2906303;1560.0;73424.0;2017
2906402;891.0;29854.0;2017
2906501;454.0;5594.0;2017
2906600;1917.0;24300.0;2017
2906709;1310.0;56765.0;2017
2906808;3579.0;70564.0;2017
2906824;1741.0;81696.0;2017
2906857;1237.0;42005.0;2017
2906873;1087.0;26223.0;2017
2906899;1710.0;40358.0;2017
2906907;1005.0;144902.0;2017
2907004;171.0;7011.0;2017
2907103;2550.0;139586.0;2017
2907202;7509.0;287532.0;2017
2907301;1662.0;33915.0;2017
2907400;515.0;33920.0;2017
2907509;989.0;18224.0;2017
2907558;1797.0;31269.0;2017
2907608;1994.0;20374.0;2017
2907707;1172.0;65860.0;2017
2907806;4711.0;66462.0;2017
2907905;1213.0;9415.0;2017
2908002;362.0;21984.0;2017
2908101;1657.0;563091.0;2017
2908200;807.0;6818.0;2017
2908309;1315.0;13571.0;2017
2908408;5603.0;56899.0;2017
2908507;483.0;9152.0;2017
2908606;2195.0;76042.0;2017
2908705;2730.0;54154.0;2017
2908804;347.0;34730.0;2017
2908903;2583.0;20027.0;2017
2909000;1371.0;20034.0;2017
2909109;1834.0;113438.0;2017
2909208;2222.0;70557.0;2017
2909307;3408.0;719338.0;2017
2909406;1913.0;351642.0;2017
2909505;221.0;7523.0;2017
2909604;4237.0;47905.0;2017
2909703;1274.0;63398.0;2017
2909802;1436.0;6070.0;2017
2909901;4655.0;148108.0;2017
2910008;936.0;36898.0;2017
2910057;194.0;4400.0;2017
2910107;2053.0;22421.0;2017
2910206;507.0;7976.0;2017
2910305;1266.0;12739.0;2017
2910404;1871.0;97131.0;2017
2910503;620.0;37873.0;2017
2910602;2493.0;76107.0;2017
2910701;5686.0;112194.0;2017
2910727;954.0;98144.0;2017
2910750;2480.0;27646.0;2017
2910776;1184.0;76121.0;2017
2910800;9191.0;67313.0;2017
2910859;1680.0;36478.0;2017
2910909;207.0;16560.0;2017
2911006;410.0;24481.0;2017
2911105;1352.0;965502.0;2017
2911204;1227.0;20061.0;2017
2911253;592.0;22084.0;2017
2911303;871.0;17297.0;2017
2911402;1498.0;19445.0;2017
2911501;251.0;22420.0;2017
2911600;2144.0;4939.0;2017
2911659;1867.0;40186.0;2017
2911709;4417.0;82350.0;2017
2911808;2121.0;167499.0;2017
2911857;2036.0;26501.0;2017
2911907;1675.0;179768.0;2017
2912004;1629.0;28071.0;2017
2912103;264.0;14667.0;2017
2912202;1722.0;65956.0;2017
2912301;1061.0;91126.0;2017
2912400;2207.0;58377.0;2017
2912509;2436.0;43364.0;2017
2912608;582.0;50802.0;2017
2912707;2025.0;36904.0;2017
2912806;493.0;53204.0;2017
2912905;941.0;28045.0;2017
2913002;2178.0;51879.0;2017
2913101;2571.0;34053.0;2017
2913200;1503.0;69478.0;2017
2913309;514.0;9314.0;2017
2913408;1410.0;38841.0;2017
2913457;2245.0;31580.0;2017
2913507;2013.0;67687.0;2017
2913606;3559.0;106231.0;2017
2913705;4151.0;81917.0;2017
2913804;3484.0;29233.0;2017
2913903;866.0;23652.0;2017
2914000;6199.0;189500.0;2017
2914109;1066.0;24823.0;2017
2914208;442.0;28862.0;2017
2914307;945.0;99325.0;2017
2914406;2987.0;37423.0;2017
2914505;3294.0;13084.0;2017
2914604;800.0;16246.0;2017
2914653;660.0;62574.0;2017
2914703;2996.0;176055.0;2017
2914802;923.0;29742.0;2017
2914901;2606.0;46622.0;2017
2915007;1437.0;98652.0;2017
2915106;566.0;22295.0;2017
2915205;956.0;75801.0;2017
2915304;236.0;76597.0;2017
2915353;1429.0;133074.0;2017
2915403;307.0;102370.0;2017
2915502;632.0;23927.0;2017
2915601;2213.0;194214.0;2017
2915700;776.0;14297.0;2017
2915809;1436.0;139971.0;2017
2915908;311.0;45372.0;2017
2916005;1514.0;109301.0;2017
2916104;86.0;176.0;2017
2916203;322.0;34258.0;2017
2916302;242.0;75019.0;2017
2916401;672.0;155059.0;2017
2916500;5073.0;77553.0;2017
2916609;323.0;34301.0;2017
2916708;586.0;20645.0;2017
2916807;926.0;137329.0;2017
2916856;708.0;22731.0;2017
2916906;614.0;21504.0;2017
2917003;3432.0;97797.0;2017
2917102;490.0;27372.0;2017
2917201;2652.0;48753.0;2017
2917300;1540.0;23775.0;2017
2917334;1096.0;116031.0;2017
2917359;1320.0;465169.0;2017
2917409;2493.0;74906.0;2017
2917508;2294.0;81712.0;2017
2917607;2406.0;59154.0;2017
2917706;2007.0;49941.0;2017
2917805;2067.0;43198.0;2017
2917904;668.0;38896.0;2017
2918001;2657.0;165707.0;2017
2918100;4169.0;159824.0;2017
2918209;2462.0;18253.0;2017
2918308;1023.0;21011.0;2017
2918357;1347.0;30923.0;2017
2918407;7288.0;256897.0;2017
2918456;1281.0;91237.0;2017
2918506;1765.0;64326.0;2017
2918555;194.0;30240.0;2017
2918605;809.0;14748.0;2017
2918704;562.0;22047.0;2017
2918753;2307.0;38438.0;2017
2918803;3942.0;38162.0;2017
2918902;242.0;40908.0;2017
2919009;499.0;59931.0;2017
2919058;915.0;24842.0;2017
2919108;1619.0;12460.0;2017
2919157;2432.0;41744.0;2017
2919207;30.0;220.0;2017
2919306;497.0;39738.0;2017
2919405;1458.0;46161.0;2017
2919504;4636.0;73761.0;2017
2919553;429.0;368875.0;2017
2919603;873.0;36045.0;2017
2919702;344.0;71244.0;2017
2919801;7189.0;83070.0;2017
2919900;996.0;45076.0;2017
2919959;953.0;21652.0;2017
2920007;385.0;45154.0;2017
2920106;2316.0;73651.0;2017
2920205;1966.0;136231.0;2017
2920304;1662.0;32637.0;2017
2920403;1703.0;121581.0;2017
2920452;1237.0;44577.0;2017
2920502;1465.0;132030.0;2017
2920601;4044.0;19296.0;2017
2920700;2212.0;44879.0;2017
2920809;804.0;85987.0;2017
2920908;567.0;46855.0;2017
2921005;515.0;33310.0;2017
2921054;1361.0;40518.0;2017
2921104;746.0;119246.0;2017
2921203;2074.0;84545.0;2017
2921302;267.0;23154.0;2017
2921401;1777.0;67041.0;2017
2921450;1577.0;65357.0;2017
2921500;6488.0;116210.0;2017
2921609;828.0;79538.0;2017
2921708;2471.0;161956.0;2017
2921807;1887.0;33033.0;2017
2921906;814.0;73875.0;2017
2922003;987.0;194435.0;2017
2922052;3116.0;27137.0;2017
2922102;1710.0;127193.0;2017
2922201;1025.0;9171.0;2017
2922250;1488.0;323643.0;2017
2922300;1934.0;3713.0;2017
2922409;3782.0;24053.0;2017
2922508;957.0;19501.0;2017
2922607;1660.0;17921.0;2017
2922656;1107.0;27108.0;2017
2922706;2136.0;54835.0;2017
2922730;1124.0;28961.0;2017
2922755;873.0;17468.0;2017
2922805;647.0;33023.0;2017
2922854;1069.0;45556.0;2017
2922904;3537.0;59698.0;2017
2923001;552.0;146988.0;2017
2923035;878.0;15874.0;2017
2923050;1195.0;18945.0;2017
2923100;2038.0;34008.0;2017
2923209;2854.0;106029.0;2017
2923308;1048.0;8687.0;2017
2923357;1279.0;60044.0;2017
2923407;3214.0;150941.0;2017
2923506;462.0;8496.0;2017
2923605;2991.0;40728.0;2017
2923704;3621.0;90991.0;2017
2923803;5088.0;35043.0;2017
2923902;1039.0;48061.0;2017
2924009;1797.0;44489.0;2017
2924058;1677.0;44043.0;2017
2924108;656.0;6404.0;2017
2924207;1788.0;66919.0;2017
2924306;1991.0;27510.0;2017
2924405;5178.0;119860.0;2017
2924504;2512.0;39397.0;2017
2924603;986.0;23863.0;2017
2924652;1483.0;53489.0;2017
2924678;2360.0;17466.0;2017
2924702;1031.0;16038.0;2017
2924801;1582.0;65559.0;2017
2924900;961.0;77114.0;2017
2925006;1571.0;47391.0;2017
2925105;2496.0;44147.0;2017
2925204;379.0;7971.0;2017
2925253;1431.0;34127.0;2017
2925303;1538.0;137191.0;2017
2925402;299.0;81655.0;2017
2925501;1165.0;95424.0;2017
2925600;2292.0;13655.0;2017
2925709;2104.0;54093.0;2017
2925758;4412.0;39992.0;2017
2925808;2311.0;158059.0;2017
2925907;4268.0;82712.0;2017
2925931;980.0;19711.0;2017
2925956;3085.0;70227.0;2017
2926004;3713.0;161520.0;2017
2926103;1310.0;16401.0;2017
2926202;1628.0;407242.0;2017
2926301;2509.0;86942.0;2017
2926400;3864.0;127637.0;2017
2926509;2769.0;37864.0;2017
2926608;5010.0;76607.0;2017
2926657;1598.0;105075.0;2017
2926707;1358.0;21639.0;2017
2926806;2454.0;36571.0;2017
2926905;1406.0;16077.0;2017
2927002;3434.0;57560.0;2017
2927101;997.0;9457.0;2017
2927200;1775.0;132078.0;2017
2927309;87.0;1131.0;2017
2927408;50.0;56.0;2017
2927507;1411.0;15918.0;2017
2927606;2136.0;52328.0;2017
2927705;884.0;107240.0;2017
2927804;215.0;31011.0;2017
2927903;145.0;7445.0;2017
2928000;2589.0;108005.0;2017
2928059;1176.0;42987.0;2017
2928109;2719.0;93908.0;2017
2928208;2287.0;109944.0;2017
2928307;1323.0;12521.0;2017
2928406;2368.0;347663.0;2017
2928505;616.0;27699.0;2017
2928604;2963.0;21469.0;2017
2928703;2715.0;17430.0;2017
2928802;4973.0;18500.0;2017
2928901;2305.0;992039.0;2017
2928950;842.0;21845.0;2017
2929008;987.0;5972.0;2017
2929057;982.0;116421.0;2017
2929107;2143.0;11432.0;2017
2929206;370.0;10991.0;2017
2929255;2038.0;46345.0;2017
2929305;2279.0;18285.0;2017
2929354;249.0;9357.0;2017
2929370;826.0;24605.0;2017
2929404;1981.0;18066.0;2017
2929503;1166.0;26616.0;2017
2929602;1760.0;10001.0;2017
2929701;2325.0;28941.0;2017
2929750;94.0;2091.0;2017
2929800;870.0;25460.0;2017
2929909;3253.0;49370.0;2017
2930006;1404.0;113614.0;2017
2930105;1487.0;38614.0;2017
2930154;2927.0;115702.0;2017
2930204;2248.0;154864.0;2017
2930303;2141.0;101423.0;2017
2930402;1760.0;39872.0;2017
2930501;5841.0;35006.0;2017
2930600;1080.0;19116.0;2017
2930709;355.0;2895.0;2017
2930758;1370.0;93486.0;2017
2930766;2839.0;49558.0;2017
2930774;561.0;34585.0;2017
2930808;2458.0;27058.0;2017
2930907;1701.0;54079.0;2017
2931004;2737.0;78409.0;2017
2931053;2612.0;25337.0;2017
2931103;568.0;16440.0;2017
2931202;1678.0;20028.0;2017
2931301;806.0;54050.0;2017
2931350;967.0;100113.0;2017
2931400;192.0;9796.0;2017
2931509;1961.0;24491.0;2017
2931608;1931.0;25031.0;2017
2931707;154.0;11867.0;2017
2931806;2542.0;73610.0;2017
2931905;5007.0;116660.0;2017
2932002;3215.0;94496.0;2017
2932101;3045.0;50376.0;2017
2932200;272.0;11324.0;2017
2932309;607.0;18509.0;2017
2932408;1837.0;22140.0;2017
2932457;1367.0;50593.0;2017
2932507;1870.0;88928.0;2017
2932606;2076.0;53034.0;2017
2932705;1376.0;40755.0;2017
2932804;1049.0;28561.0;2017
2932903;5866.0;55683.0;2017
2933000;1511.0;32722.0;2017
2933059;2272.0;33921.0;2017
2933109;586.0;13720.0;2017
2933158;1542.0;60376.0;2017
2933174;1354.0;13418.0;2017
2933208;231.0;8816.0;2017
2933257;284.0;61869.0;2017
2933307;6548.0;210420.0;2017
2933406;724.0;28318.0;2017
2933455;1660.0;192068.0;2017
2933505;3446.0;45411.0;2017
2933604;2453.0;74095.0;2017
3100104;1070.0;61717.0;2017
3100203;983.0;155326.0;2017
3100302;1640.0;35266.0;2017
3100401;290.0;7844.0;2017
3100500;765.0;54600.0;2017
3100609;1739.0;96117.0;2017
3100708;105.0;36107.0;2017
3100807;326.0;14638.0;2017
3100906;1515.0;73281.0;2017
3101003;614.0;67277.0;2017
3101102;1399.0;111886.0;2017
3101201;554.0;40730.0;2017
3101300;306.0;7131.0;2017
3101409;206.0;4210.0;2017
3101508;366.0;43282.0;2017
3101607;972.0;57313.0;2017
3101631;377.0;7433.0;2017
3101706;1643.0;140520.0;2017
3101805;192.0;13439.0;2017
3101904;1132.0;31578.0;2017
3102001;1384.0;26787.0;2017
3102050;376.0;5454.0;2017
3102100;1472.0;29231.0;2017
3102209;468.0;17300.0;2017
3102308;777.0;34382.0;2017
3102407;201.0;21778.0;2017
3102506;462.0;10182.0;2017
3102605;1719.0;29169.0;2017
3102704;754.0;48250.0;2017
3102803;612.0;57777.0;2017
3102852;789.0;16877.0;2017
3102902;444.0;30248.0;2017
3103009;548.0;45134.0;2017
3103108;215.0;6325.0;2017
3103207;101.0;15026.0;2017
3103306;140.0;5902.0;2017
3103405;2589.0;113740.0;2017
3103504;2124.0;217050.0;2017
3103603;121.0;5125.0;2017
3103702;1438.0;14776.0;2017
3103751;106.0;19391.0;2017
3103801;408.0;13783.0;2017
3103900;361.0;18719.0;2017
3104007;470.0;79136.0;2017
3104106;201.0;11489.0;2017
3104205;942.0;29311.0;2017
3104304;770.0;20112.0;2017
3104403;310.0;12117.0;2017
3104452;825.0;17214.0;2017
3104502;1803.0;278868.0;2017
3104601;468.0;12844.0;2017
3104700;1540.0;180239.0;2017
3104809;258.0;83995.0;2017
3104908;768.0;32358.0;2017
3105004;354.0;36656.0;2017
3105103;1525.0;108014.0;2017
3105202;478.0;35465.0;2017
3105301;160.0;3483.0;2017
3105400;263.0;11717.0;2017
3105509;335.0;14555.0;2017
3105608;1449.0;34631.0;2017
3105707;498.0;22820.0;2017
3105905;136.0;3267.0;2017
3106002;50.0;7944.0;2017
3106101;206.0;31284.0;2017
3106200;48.0;386.0;2017
3106309;481.0;23917.0;2017
3106408;711.0;17411.0;2017
3106507;1489.0;26059.0;2017
3106606;375.0;37292.0;2017
3106655;266.0;48497.0;2017
3106705;233.0;10014.0;2017
3106804;417.0;19261.0;2017
3106903;124.0;11286.0;2017
3107000;484.0;38812.0;2017
3107109;1512.0;57837.0;2017
3107208;389.0;18308.0;2017
3107307;2551.0;147277.0;2017
3107406;1121.0;96924.0;2017
3107505;242.0;20546.0;2017
3107604;464.0;16977.0;2017
3107703;287.0;13039.0;2017
3107802;1139.0;43239.0;2017
3107901;1521.0;11070.0;2017
3108008;532.0;47081.0;2017
3108107;559.0;12525.0;2017
3108206;714.0;144454.0;2017
3108255;1276.0;185626.0;2017
3108305;910.0;20783.0;2017
3108404;899.0;24728.0;2017
3108503;817.0;60389.0;2017
3108552;537.0;216881.0;2017
3108602;2463.0;79681.0;2017
3108701;262.0;5849.0;2017
3108800;535.0;22638.0;2017
3108909;785.0;24182.0;2017
3109006;443.0;20466.0;2017
3109105;1679.0;27253.0;2017
3109204;338.0;42276.0;2017
3109253;189.0;8631.0;2017
3109303;1758.0;373136.0;2017
3109402;759.0;457698.0;2017
3109451;342.0;76961.0;2017
3109501;1250.0;29733.0;2017
3109600;35.0;3818.0;2017
3109709;1148.0;22785.0;2017
3109808;76.0;13364.0;2017
3109907;181.0;8966.0;2017
3110004;784.0;19171.0;2017
3110103;555.0;9607.0;2017
3110202;434.0;5302.0;2017
3110301;1643.0;44348.0;2017
3110400;362.0;11247.0;2017
3110509;1041.0;34423.0;2017
3110608;997.0;15296.0;2017
3110707;454.0;17883.0;2017
3110806;168.0;35073.0;2017
3110905;875.0;26233.0;2017
3111002;2076.0;49769.0;2017
3111101;2211.0;321086.0;2017
3111150;447.0;28085.0;2017
3111200;782.0;35393.0;2017
3111309;884.0;17806.0;2017
3111408;561.0;98089.0;2017
3111507;411.0;56131.0;2017
3111606;3009.0;61122.0;2017
3111705;666.0;8959.0;2017
3111804;298.0;68131.0;2017
3111903;387.0;12825.0;2017
3112000;1303.0;52356.0;2017
3112059;222.0;10433.0;2017
3112109;562.0;10285.0;2017
3112208;437.0;4709.0;2017
3112307;2078.0;67899.0;2017
3112406;375.0;20398.0;2017
3112505;76.0;6264.0;2017
3112604;328.0;49670.0;2017
3112653;299.0;21021.0;2017
3112703;486.0;76115.0;2017
3112802;597.0;25360.0;2017
3112901;759.0;14977.0;2017
3113008;2310.0;62060.0;2017
3113107;222.0;7372.0;2017
3113206;695.0;26326.0;2017
3113305;1297.0;28442.0;2017
3113404;2667.0;83143.0;2017
3113503;667.0;69121.0;2017
3113602;382.0;12800.0;2017
3113701;951.0;293042.0;2017
3113800;193.0;14059.0;2017
3113909;516.0;34023.0;2017
3114006;403.0;27608.0;2017
3114105;348.0;25799.0;2017
3114204;1032.0;29124.0;2017
3114303;1544.0;113990.0;2017
3114402;1632.0;61792.0;2017
3114501;840.0;26426.0;2017
3114550;683.0;166574.0;2017
3114600;226.0;37977.0;2017
3114709;414.0;5756.0;2017
3114808;465.0;14907.0;2017
3114907;274.0;9274.0;2017
3115003;306.0;26038.0;2017
3115102;640.0;47728.0;2017
3115201;302.0;16701.0;2017
3115300;698.0;29245.0;2017
3115359;126.0;9930.0;2017
3115409;290.0;6408.0;2017
3115458;352.0;24258.0;2017
3115474;565.0;20363.0;2017
3115508;99.0;6030.0;2017
3115607;124.0;20525.0;2017
3115706;329.0;16478.0;2017
3115805;165.0;28585.0;2017
3115904;173.0;10349.0;2017
3116001;741.0;17710.0;2017
3116100;2262.0;31800.0;2017
3116159;955.0;128605.0;2017
3116209;224.0;21143.0;2017
3116308;757.0;7498.0;2017
3116407;606.0;16771.0;2017
3116506;842.0;52537.0;2017
3116605;1257.0;43680.0;2017
3116704;431.0;6294.0;2017
3116803;598.0;24712.0;2017
3116902;498.0;92001.0;2017
3117009;1219.0;42521.0;2017
3117108;1355.0;30960.0;2017
3117207;318.0;5398.0;2017
3117306;465.0;111250.0;2017
3117405;795.0;22270.0;2017
3117504;1397.0;66911.0;2017
3117603;447.0;16385.0;2017
3117702;371.0;25914.0;2017
3117801;367.0;12806.0;2017
3117836;838.0;31853.0;2017
3117876;8.0;743.0;2017
3117900;872.0;14122.0;2017
3118007;107.0;3878.0;2017
3118106;350.0;14387.0;2017
3118205;233.0;50027.0;2017
3118304;375.0;14278.0;2017
3118403;1386.0;109074.0;2017
3118502;314.0;8084.0;2017
3118601;94.0;1289.0;2017
3118700;909.0;23147.0;2017
3118809;2688.0;144413.0;2017
3118908;510.0;56581.0;2017
3119005;147.0;13432.0;2017
3119104;582.0;123144.0;2017
3119203;670.0;39068.0;2017
3119302;2008.0;228867.0;2017
3119401;183.0;10295.0;2017
3119500;832.0;74991.0;2017
3119609;133.0;12941.0;2017
3119708;182.0;7099.0;2017
3119807;658.0;51871.0;2017
3119906;297.0;6437.0;2017
3119955;154.0;5387.0;2017
3120003;304.0;12538.0;2017
3120102;155.0;19326.0;2017
3120151;584.0;71587.0;2017
3120201;911.0;38304.0;2017
3120300;739.0;35227.0;2017
3120409;141.0;7302.0;2017
3120508;672.0;21205.0;2017
3120607;562.0;10348.0;2017
3120706;221.0;13956.0;2017
3120805;549.0;33108.0;2017
3120839;277.0;18060.0;2017
3120870;440.0;39061.0;2017
3120904;1093.0;195141.0;2017
3121001;217.0;10337.0;2017
3121100;509.0;18649.0;2017
3121209;536.0;57330.0;2017
3121258;70.0;8483.0;2017
3121308;306.0;11555.0;2017
3121407;1123.0;16779.0;2017
3121506;391.0;7321.0;2017
3121605;892.0;85496.0;2017
3121704;627.0;6412.0;2017
3121803;468.0;28389.0;2017
3121902;237.0;6261.0;2017
3122009;2284.0;27464.0;2017
3122108;276.0;31042.0;2017
3122207;229.0;9687.0;2017
3122306;1627.0;46011.0;2017
3122355;96.0;5024.0;2017
3122405;420.0;18154.0;2017
3122454;539.0;48312.0;2017
3122470;374.0;49810.0;2017
3122504;155.0;4556.0;2017
3122603;241.0;26101.0;2017
3122702;327.0;15228.0;2017
3122801;239.0;5623.0;2017
3122900;231.0;5665.0;2017
3123007;156.0;3850.0;2017
3123106;384.0;28175.0;2017
3123205;643.0;91831.0;2017
3123304;383.0;14133.0;2017
3123403;151.0;9935.0;2017
3123502;231.0;21451.0;2017
3123528;653.0;14931.0;2017
3123601;1059.0;36613.0;2017
3123700;253.0;13117.0;2017
3123809;472.0;40332.0;2017
3123858;332.0;6440.0;2017
3123908;897.0;20627.0;2017
3124005;1936.0;19803.0;2017
3124104;961.0;57722.0;2017
3124203;1552.0;24671.0;2017
3124302;2988.0;86329.0;2017
3124401;695.0;20610.0;2017
3124500;1572.0;15251.0;2017
3124609;123.0;11086.0;2017
3124708;442.0;56400.0;2017
3124807;577.0;108306.0;2017
3124906;938.0;24853.0;2017
3125002;52.0;6258.0;2017
3125101;526.0;11392.0;2017
3125200;176.0;5324.0;2017
3125309;235.0;15374.0;2017
3125408;827.0;18101.0;2017
3125507;243.0;8560.0;2017
3125606;381.0;40804.0;2017
3125705;602.0;92448.0;2017
3125804;158.0;9839.0;2017
3125903;1047.0;72842.0;2017
3125952;1258.0;24263.0;2017
3126000;247.0;13022.0;2017
3126109;1616.0;76103.0;2017
3126208;723.0;139618.0;2017
3126307;388.0;17983.0;2017
3126406;193.0;16232.0;2017
